scenario,instance_id,b_C,b_R,solution_id,cost,risk,archive_id,solution_path
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,23ed86e66d498299383eb5768abcc241254eabbf3d03e8d86422d5d30f6d2fb8,11211.399656,568.1920449659929,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/23ed86e66d498299383eb5768abcc241254eabbf3d03e8d86422d5d30f6d2fb8.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,327e46721ed4686239074f85193f31bf7390eab77d35ad4f7f462c2224a1e09f,11438.099832999998,541.8402029776191,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/327e46721ed4686239074f85193f31bf7390eab77d35ad4f7f462c2224a1e09f.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,e77c52504bfe0a7a477f3e7e55573617ed6d95c812bf17108eaaa4c3ab1fb546,11669.245832999997,539.3406925733292,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/e77c52504bfe0a7a477f3e7e55573617ed6d95c812bf17108eaaa4c3ab1fb546.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,6a2b0e58a2976e73f0eb553e69b1b9c6139248c50446337769ed6f0cf4e36e23,12021.331038999999,524.4138635820991,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/6a2b0e58a2976e73f0eb553e69b1b9c6139248c50446337769ed6f0cf4e36e23.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,7d6b9bdbea1c1d448d09ce36ba4d1c2550d3daff0160967c6e085d77200c0d5a,12091.606038999998,518.8469766872663,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/7d6b9bdbea1c1d448d09ce36ba4d1c2550d3daff0160967c6e085d77200c0d5a.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,e217e81494c1467cb4d94bdb4d84fd1290109e4a3126a55c4fc2d6fc3abb1714,12834.974004,517.3218454846467,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/e217e81494c1467cb4d94bdb4d84fd1290109e4a3126a55c4fc2d6fc3abb1714.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,4a2c7cddccb0f28d43d06bc881869d02071f605ba0beb8ad6caabad77aa031a0,13022.284436000002,509.75693473614314,PPO-Test-4-large-r0-B40320,solutions/test-Test-4-000/4a2c7cddccb0f28d43d06bc881869d02071f605ba0beb8ad6caabad77aa031a0.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,b508e637609cab80156747e54de4648dab8d3a541aec0b2ce41df75123b0ece7,13051.513436,493.3520467163553,PPO-Test-4-large-r0-B40320,solutions/test-Test-4-000/b508e637609cab80156747e54de4648dab8d3a541aec0b2ce41df75123b0ece7.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,0a3b889d878a889a58e5d2e3022bc7767c0f141ed7201c7e5251f07e4f7c43e5,13196.449435999999,492.4805397708151,PPO-Test-4-large-r0-B40320,solutions/test-Test-4-000/0a3b889d878a889a58e5d2e3022bc7767c0f141ed7201c7e5251f07e4f7c43e5.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,fb61f83fae3ce3def5f11407209d21019118fd7646d4d3dc44a12ed3d8c49bc4,13227.127435999999,491.7900851191455,PPO-Test-4-large-r0-B40320,solutions/test-Test-4-000/fb61f83fae3ce3def5f11407209d21019118fd7646d4d3dc44a12ed3d8c49bc4.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,83c508cbbcee7fae9dd781192e6d06257da0b99f85ed9266b2dc3d5cad777125,13693.449525999999,489.7712598199503,PPO-Test-4-large-r0-B40320,solutions/test-Test-4-000/83c508cbbcee7fae9dd781192e6d06257da0b99f85ed9266b2dc3d5cad777125.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,7ab61be388cf29550edc558be6f0d72c1c982b095377d4fe5bffa5c01bc93c49,14739.006276,489.2577264163806,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/7ab61be388cf29550edc558be6f0d72c1c982b095377d4fe5bffa5c01bc93c49.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,7cd6b91eb7af8048325520819ccb2e2cde0664c600b4faa8e91f490764445081,14874.134275999997,487.7526656960159,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/7cd6b91eb7af8048325520819ccb2e2cde0664c600b4faa8e91f490764445081.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,767fbb858bf8aa7ab0a0dfecb81fc9a032c91482fe6aeb9b26a775a950ac5c93,15010.703891000005,486.92162280791825,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/767fbb858bf8aa7ab0a0dfecb81fc9a032c91482fe6aeb9b26a775a950ac5c93.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,a5e4fd993049f610035c8341e0c1f74ab4a652f6e09a726e2cbabb31488b8a40,15085.115276,485.164384195451,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/a5e4fd993049f610035c8341e0c1f74ab4a652f6e09a726e2cbabb31488b8a40.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,cc29914851633ba171e416b9de38840ffbd2af31d39f8cafebc1f03738834c3a,15092.396383000003,484.6561301764341,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/cc29914851633ba171e416b9de38840ffbd2af31d39f8cafebc1f03738834c3a.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,5c87dd4611d71c8805449a58fe776b8f9ca0094b574a285b2ffeed93b309871e,15233.171099000003,481.2345420127772,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/5c87dd4611d71c8805449a58fe776b8f9ca0094b574a285b2ffeed93b309871e.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,39117a944891c64d5af445d3f02aa66e902eb6e334e9c665ab705efba2ed54aa,15291.638099000003,480.75407010961874,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/39117a944891c64d5af445d3f02aa66e902eb6e334e9c665ab705efba2ed54aa.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,a111b3772b99edb8c1f7eab812fd8935fd5474c4d9f914dc012b34837a089f83,15350.444099000004,478.23552363930185,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/a111b3772b99edb8c1f7eab812fd8935fd5474c4d9f914dc012b34837a089f83.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,92364730a50fb731b4f87fcc172bcd319af2d83d80053b035a25da78153b946c,15351.195099000004,476.74371022447826,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/92364730a50fb731b4f87fcc172bcd319af2d83d80053b035a25da78153b946c.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,92f55fdad831b09cadc94bc4beacf1ba5a696629606126aa289a68f03118e497,15534.022731000005,475.5394254412286,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/92f55fdad831b09cadc94bc4beacf1ba5a696629606126aa289a68f03118e497.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,6939f32ecc154a272cb888b20262cde34cd37c5db6273ff0ddf18f59fd7d2d93,15691.807135000003,471.8684136836971,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/6939f32ecc154a272cb888b20262cde34cd37c5db6273ff0ddf18f59fd7d2d93.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,35d1b8bf432ac2354d1bb6f70ee4f9290dbb7d1f153dbdea51890c7906f71916,16071.204099000002,470.24260258677907,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/35d1b8bf432ac2354d1bb6f70ee4f9290dbb7d1f153dbdea51890c7906f71916.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,1ce73d5ff6f32818f06815502deb314039c8a334525f3ccae458c1fb74976e65,18792.010475,466.6316378822122,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/1ce73d5ff6f32818f06815502deb314039c8a334525f3ccae458c1fb74976e65.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,c43fad8aefd42ee33c1670ed5c178acf3bcb6b0c2e4d9954e97dbc9efc033a3a,18860.087834,463.90100338637023,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/c43fad8aefd42ee33c1670ed5c178acf3bcb6b0c2e4d9954e97dbc9efc033a3a.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,4491bb2c8d76628c9171dc1e8ccb4d173543b06e76a6c9438b1837e3bde76cb4,18945.121654000002,462.64600523554975,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/4491bb2c8d76628c9171dc1e8ccb4d173543b06e76a6c9438b1837e3bde76cb4.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,19b4f26d72adeae767c1d85a5dd149fdea6f36774af648af86f70f0fd09e4a22,18962.779654,462.30981827426115,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/19b4f26d72adeae767c1d85a5dd149fdea6f36774af648af86f70f0fd09e4a22.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,cf152ef770ec570f856a215fc661b85aeeeed4716cda5ebecded5dfb7c7e61dc,19032.359497999998,461.2847975043766,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/cf152ef770ec570f856a215fc661b85aeeeed4716cda5ebecded5dfb7c7e61dc.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,c5dca77368b2559d87f348e12bd397d56fcf5554459938be2a06dd581dc7d44b,19116.056498,458.4180702414753,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/c5dca77368b2559d87f348e12bd397d56fcf5554459938be2a06dd581dc7d44b.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,63b2311875e6243b955dd3dedbb05431fcb510ab63ea878ce196c5a2b337dc80,19121.29214,457.89681335941526,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/63b2311875e6243b955dd3dedbb05431fcb510ab63ea878ce196c5a2b337dc80.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,b597ba27c21410e61d3af057ab2be49691953cafc0d01526415d030ca1b247e7,19214.932498000002,456.8631355535163,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/b597ba27c21410e61d3af057ab2be49691953cafc0d01526415d030ca1b247e7.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,8ee44cd3bea38c3d6020ae52111342b90030a55bdc10d20850dfdc51bfb74139,19427.537706000003,455.8435684328255,PPO-Test-4-large-r2-B40320,solutions/test-Test-4-000/8ee44cd3bea38c3d6020ae52111342b90030a55bdc10d20850dfdc51bfb74139.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,b291cf1b1cc8f582b3294723672de6bc70d85b10cad3a5e399edba94e19a0c34,20851.735128,455.6023683276135,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/b291cf1b1cc8f582b3294723672de6bc70d85b10cad3a5e399edba94e19a0c34.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,b8f782d0284ed8d50b20d56c4eecdf701edee3d2f552a1b5cc95a8c5515ae34e,20979.363519,454.133329534711,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/b8f782d0284ed8d50b20d56c4eecdf701edee3d2f552a1b5cc95a8c5515ae34e.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,ec0079a6902fa0cb567ce94593924729f632571ceb29f0c615e41f7112cd9a1f,21049.656518999996,452.0315153571424,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/ec0079a6902fa0cb567ce94593924729f632571ceb29f0c615e41f7112cd9a1f.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,29b8d9cfd3e7d8df9e987f8e8c7af02ed20c5fcf6f26632a33010b7a2d8a4535,21161.767863,451.91445029479326,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/29b8d9cfd3e7d8df9e987f8e8c7af02ed20c5fcf6f26632a33010b7a2d8a4535.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,5f721ac540244567c3453536092497e488cf57f33d97bcd43d9406ebff851ff0,21294.433863,451.51355110146136,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/5f721ac540244567c3453536092497e488cf57f33d97bcd43d9406ebff851ff0.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,565d81ee4d740fc407b3a950635fc5a06c6eee611ba12000cb1cfa81b8ce0c9c,21390.304847,451.0656048161213,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/565d81ee4d740fc407b3a950635fc5a06c6eee611ba12000cb1cfa81b8ce0c9c.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,0247bea33748df4fee1ac8173068677b370025de4b1ecde68c3b2656aeed6f23,21505.734862999998,447.9671080259339,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/0247bea33748df4fee1ac8173068677b370025de4b1ecde68c3b2656aeed6f23.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,246181638231a3b20e735c5d204d1f4060df822a232377f16cddd02fc788e617,21583.182862999995,447.7424516631804,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/246181638231a3b20e735c5d204d1f4060df822a232377f16cddd02fc788e617.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,290439dd0434cc9b6f4909b3fc86cc9cc6ad96b2f5728e060b9b3a6c441c65c3,21735.915862999995,446.89928720340305,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/290439dd0434cc9b6f4909b3fc86cc9cc6ad96b2f5728e060b9b3a6c441c65c3.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,0cbdf19008dbe4b7fa72841c1722595275dcaa97ad4377dd38d0b1f5d7d54e60,21800.217862999998,446.4283669787387,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/0cbdf19008dbe4b7fa72841c1722595275dcaa97ad4377dd38d0b1f5d7d54e60.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,3e4b01f108aaa77107fb021d9f7889f5f9727736a854380dcaa82463e94048af,22007.388863,441.77809565135453,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/3e4b01f108aaa77107fb021d9f7889f5f9727736a854380dcaa82463e94048af.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,16e5f92b4d36d5c422a81463fb7bef26cf12dc7b47bd88f806dff2e08137ca84,22092.764862999997,434.1389432705723,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/16e5f92b4d36d5c422a81463fb7bef26cf12dc7b47bd88f806dff2e08137ca84.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,8c5bad66abc936a7e7aa296d08569c94faa67bdc72a139b8178afce6d1b26cc3,22153.364862999995,433.2778875141495,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/8c5bad66abc936a7e7aa296d08569c94faa67bdc72a139b8178afce6d1b26cc3.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,8fde6421f8a39b3d333a53646b3bebbca35f1178d2aa13b55aba1aaf632280fb,22407.329863,429.8172100477405,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/8fde6421f8a39b3d333a53646b3bebbca35f1178d2aa13b55aba1aaf632280fb.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,062249120967449d6f6ba8b25a7d31ca0069323ed2d12c7483ffcc6fe820c1fb,22487.473727,429.31620582680756,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/062249120967449d6f6ba8b25a7d31ca0069323ed2d12c7483ffcc6fe820c1fb.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,b2461a62fe9ebe8603a06e8aa06ca602e2bec6986a634d38e53b923af1d5a3b4,22618.955863000003,429.15393860697804,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/b2461a62fe9ebe8603a06e8aa06ca602e2bec6986a634d38e53b923af1d5a3b4.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,4dea17051c4f10d206742e39689e0556eec15acea756d24fb2a3dd564e6810a5,22637.795863,428.97848845655807,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/4dea17051c4f10d206742e39689e0556eec15acea756d24fb2a3dd564e6810a5.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,9a51bad6a1a2ad33b2489bfd6fad68ce1075d1956f0dfe4276f4bf2dd2d79023,22643.150863000003,428.3014511888355,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/9a51bad6a1a2ad33b2489bfd6fad68ce1075d1956f0dfe4276f4bf2dd2d79023.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,622d8bf2459421548eab8bf97fe62418ba4a68ad8ce241e2586004722d172745,22647.539862999998,426.63685867545405,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/622d8bf2459421548eab8bf97fe62418ba4a68ad8ce241e2586004722d172745.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,93a7f7f9a9ab3a9df59a50dcb2a8fbff44c3cfac7b8018de64600914c33e90ec,22669.027803,424.91722609276087,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/93a7f7f9a9ab3a9df59a50dcb2a8fbff44c3cfac7b8018de64600914c33e90ec.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,ad73d8d1e6b867155a017ec9ff9f54eaf94f057dc20abc56a2475ad1340aa00b,22899.189147000005,424.8281717452504,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/ad73d8d1e6b867155a017ec9ff9f54eaf94f057dc20abc56a2475ad1340aa00b.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,e560ddd19d6d6a4c59e2632b6ac4edd9b1368b61048b072a79279196c452d127,22932.374147000002,420.8183340499389,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/e560ddd19d6d6a4c59e2632b6ac4edd9b1368b61048b072a79279196c452d127.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,844851daa3b792846105eeeeb44860bba8901be78d30ae1fe522973dddcffc9d,23051.879147000007,418.54897859256795,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/844851daa3b792846105eeeeb44860bba8901be78d30ae1fe522973dddcffc9d.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,488f080ef61cc40573d62a023dab1bb8b1f25a80a955968fd165c5e5f28434ff,23147.024147000004,418.0465603011104,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/488f080ef61cc40573d62a023dab1bb8b1f25a80a955968fd165c5e5f28434ff.json
baseline,test-Test-4-000,18284.204703000003,1228.995417854228,057531e447be6f25776b178083ca6d15c95abefa8e8b4e59e2f7a69c70b53a69,23250.837353000003,416.9486082643451,PPO-Test-4-large-r1-B40320,solutions/test-Test-4-000/057531e447be6f25776b178083ca6d15c95abefa8e8b4e59e2f7a69c70b53a69.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,131b5c35f482b3f75bf2e3b52f18d6303482a85c173f0ebc0ff17da653465364,10516.059833000001,670.6263778018726,PPO-capacity-70-large-r1-B40320,solutions/test-Test-4-000--capacity-70/131b5c35f482b3f75bf2e3b52f18d6303482a85c173f0ebc0ff17da653465364.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,0bad579065d6f40d134007fc04537833f5bc2a6ea4b4098bde7265adf28205fe,10526.469833000001,668.216773799381,PPO-capacity-70-large-r1-B40320,solutions/test-Test-4-000--capacity-70/0bad579065d6f40d134007fc04537833f5bc2a6ea4b4098bde7265adf28205fe.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,2d7013ed347fddcdf8ddf906542a7205bcc93918e88606011b6a86c80d8cd7d6,10529.814833000002,660.8296344470959,PPO-capacity-70-large-r1-B40320,solutions/test-Test-4-000--capacity-70/2d7013ed347fddcdf8ddf906542a7205bcc93918e88606011b6a86c80d8cd7d6.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,ce0205b282d92103dcc4acecd95c8ebe7f5b9bc8c4a003c37e145fecd6827c05,10555.293833000003,656.3186103360857,PPO-capacity-70-large-r1-B40320,solutions/test-Test-4-000--capacity-70/ce0205b282d92103dcc4acecd95c8ebe7f5b9bc8c4a003c37e145fecd6827c05.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,9aea7f446e2cdc1d3d1fb14f8e67e09eda4b2cc4d1dc71a2b6512a2479a4a5b4,10687.755122999999,656.0881778794039,PPO-capacity-70-large-r2-B40320,solutions/test-Test-4-000--capacity-70/9aea7f446e2cdc1d3d1fb14f8e67e09eda4b2cc4d1dc71a2b6512a2479a4a5b4.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,b5691e7ac5be9f4f5fbc22304f75eda99e3d51e114836095071f65a4a773b3f4,10690.362833,635.0992224125358,PPO-capacity-70-large-r0-B40320,solutions/test-Test-4-000--capacity-70/b5691e7ac5be9f4f5fbc22304f75eda99e3d51e114836095071f65a4a773b3f4.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,820500d0d92bbf2946d7035a2462f7284ed5da80ce8c25b9bfcde39a0935aafc,10770.888833,633.817132309733,PPO-capacity-70-large-r0-B40320,solutions/test-Test-4-000--capacity-70/820500d0d92bbf2946d7035a2462f7284ed5da80ce8c25b9bfcde39a0935aafc.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,6256f82e9233a668b60e0f973db27b1644b2ae4d7313bd1b82d62e2acd4a2c79,10776.939833,631.5423261021242,PPO-capacity-70-large-r0-B40320,solutions/test-Test-4-000--capacity-70/6256f82e9233a668b60e0f973db27b1644b2ae4d7313bd1b82d62e2acd4a2c79.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,5253805ca3a8782af02d845ea6b54128bd7892a5c50f69091eaeec8e0c41d185,10792.656833000001,628.056454250277,PPO-capacity-70-large-r0-B40320,solutions/test-Test-4-000--capacity-70/5253805ca3a8782af02d845ea6b54128bd7892a5c50f69091eaeec8e0c41d185.json
capacity-70,test-Test-4-000--capacity-70,18284.204703000003,1228.995417854228,a08148a4b2c43d4b3a3dc019573b00edf4d7a70810441b6343bb82961d7158ed,10900.029833000004,612.1924547676992,PPO-capacity-70-large-r0-B40320,solutions/test-Test-4-000--capacity-70/a08148a4b2c43d4b3a3dc019573b00edf4d7a70810441b6343bb82961d7158ed.json
