variant,scale,index,risk_weight,weighted_objective_normalized,cost,risk,seconds
GA,Test-3,7,0.75,0.7362228409720327,6140.773898333334,160.17596989923305,2.7366897333413363
GA,Test-3,7,1.0,0.6170839825222412,6354.328231666666,148.8453297247757,2.8121589333750308
GA,Test-3,8,0.0,0.7310704865488119,4798.857243,168.8675606538657,2.7651595333591104
GA,Test-3,8,0.25,0.7547935356429721,5130.999909666666,150.59919684437008,3.0683903333265334
GA,Test-3,8,0.5,0.7245242810390025,5181.257909666667,147.3730321685506,2.8198034000427774
GA,Test-3,8,0.75,0.6549848256726568,5593.863243,131.63091391453506,2.689761699953427
GA,Test-3,8,1.0,0.5968026501020615,6453.299909666665,133.31766313049422,2.8018231333311028
GA,Test-3,9,0.0,0.7578455071611104,4489.943327,175.62473288998936,2.569072366692126
GA,Test-3,9,0.25,0.7792276439868187,4706.1410670000005,148.78588699303873,2.6276700333692133
GA,Test-3,9,0.5,0.7569125670196067,4945.518517,137.67297592047967,2.566119333379902
GA,Test-3,9,0.75,0.718044927158537,5411.089596333334,132.37511371480176,2.7341604666629187
GA,Test-3,9,1.0,0.7047861134686015,5527.1092843333345,142.88358613679813,2.9833490332821384
GA,Test-4,0,0.0,0.7756131945773479,14181.47042,1028.1458623985593,14.107902300000811
GA,Test-4,0,0.25,0.7853698838049779,14497.787306,937.4038762268601,13.109604833337167
GA,Test-4,0,0.5,0.7789716204284142,15637.44601866667,863.6148427195443,13.795549833332188
GA,Test-4,0,0.75,0.7520400559494024,16945.923518,852.6579790968499,13.758085299981758
GA,Test-4,0,1.0,0.704505440835001,17077.627121,865.8339586395891,13.296518300039073
GA,Test-4,1,0.0,0.7572222844181667,15567.147443666669,1239.2713218792585,13.985001166700386
GA,Test-4,1,0.25,0.7366449153894875,16006.383776999997,1090.5840671340327,13.769396266667172
GA,Test-4,1,0.5,0.6705251527114798,15904.937443666668,1013.0610337224394,14.064509033341892
GA,Test-4,1,0.75,0.6639014167875446,17321.231110333338,1079.0450066247474,13.773780700013353
GA,Test-4,1,1.0,0.6002279701935475,17570.063777,1071.6789646388406,14.2214894000208
GA,Test-4,2,0.0,0.7443430916122759,13924.614074333336,1107.4523445151283,14.180063133322014
GA,Test-4,2,0.25,0.7419106899626499,14245.398840999997,995.6150380810603,13.494877666661827
GA,Test-4,2,0.5,0.7339635005101875,15107.810429666666,962.336963648917,13.321890066727065
GA,Test-4,2,0.75,0.7117900310752819,15808.091965666665,972.6003702134032,13.654156266672848
GA,Test-4,2,1.0,0.6731873561904514,16957.262695333327,981.0659545576333,13.82866816672807
GA,Test-4,3,0.0,0.7792605744118632,14034.61337,1289.1579051925867,13.72500446663859
GA,Test-4,3,0.25,0.7793165432351853,14471.915370000002,1177.251341845293,13.19765816667738
GA,Test-4,3,0.5,0.7412557245780397,14635.150703333333,1116.0508920577397,14.073076300012568
GA,Test-4,3,0.75,0.7034684639245458,14807.26537,1106.0510302724754,13.87788766665229
GA,Test-4,3,1.0,0.6649657969520495,15945.119703333336,1107.8197390487169,14.414186166715808
GA,Test-4,4,0.0,0.7902482934235753,16690.721952999997,1274.5516892211401,14.10040993328827
GA,Test-4,4,0.25,0.7695654420168072,16850.384953000004,1144.417318461938,13.64458933340696
GA,Test-4,4,0.5,0.7242650915834515,17351.676953,1047.7447741397834,13.225479900022037
GA,Test-4,4,0.75,0.7149691978905989,18405.320953,1107.6162684814399,13.518956233320447
GA,Test-4,4,1.0,0.6125728946120682,18394.072286333332,1023.6561262196556,13.931116900018727
GA,Test-4,5,0.0,0.7740073727820347,14537.651273999998,1054.7064675666618,13.475278799965357
GA,Test-4,5,0.25,0.7698702429414568,14914.828940666666,892.1951839582975,13.268454166711308
GA,Test-4,5,0.5,0.7291768041850083,15094.288273999999,837.8043152522991,13.764054400031455
GA,Test-4,5,0.75,0.7093645074825403,16036.820607333337,846.1231548476857,13.725157199970758
GA,Test-4,5,1.0,0.7039102505922473,17094.228940666668,900.7637554085868,13.366594766654694
GA,Test-4,6,0.0,0.8682213055723045,15385.892177333335,1008.7319605046483,13.558194733341224
GA,Test-4,6,0.25,0.8423268368945406,15673.913748,931.491480397758,13.572349133358026
GA,Test-4,6,0.5,0.7914944205675378,16044.236791333331,881.6991697317612,13.473290133289993
GA,Test-4,6,0.75,0.7244108947302307,16405.23381466667,855.2632248440209,13.189530266642882
GA,Test-4,6,1.0,0.6908994531579445,17318.43809866667,898.9815245388785,13.752304933421934
GA,Test-4,7,0.0,0.8089859606752056,13840.156444000002,1043.6972484629475,13.631521233357489
GA,Test-4,7,0.25,0.782132440182994,14021.396443999998,975.1612993537606,13.927580333314836
GA,Test-4,7,0.5,0.754022741924821,14368.082443999994,972.8476042085352,13.524615700007416
GA,Test-4,7,0.75,0.6722778823550134,14733.63011066667,887.0923102454663,13.490536199999042
GA,Test-4,7,1.0,0.6541356176158887,16247.329777333332,952.3693114096828,13.07933320000302
GA,Test-4,8,0.0,0.7499010042127776,14967.155463000001,1127.3711612950576,13.437943866670443
GA,Test-4,8,0.25,0.7285311835575987,14804.970451999996,995.8889093744245,13.445969433329688
GA,Test-4,8,0.5,0.723366000140777,15629.391252000001,959.5280784069533,13.1002344666825
GA,Test-4,8,0.75,0.6945560773070563,16237.529246333334,946.8629980255905,13.98864590000206
GA,Test-4,8,1.0,0.6578860903486987,16916.215859666667,951.1930932086967,13.278497600035431
GA,Test-4,9,0.0,0.8388532801279274,14093.020655999999,1073.5981747401777,13.956233633332886
GA,Test-4,9,0.25,0.8182642840606557,14193.990199333335,1043.4012715430051,12.563892466675801
GA,Test-4,9,0.5,0.7976489014418257,14787.637493333334,1010.3835942425188,12.729170466656797
GA,Test-4,9,0.75,0.7302005571655484,15209.560166666668,949.2472576226909,12.417205800030692
GA,Test-4,9,1.0,0.6945536696216125,15354.826442333333,981.3543511603369,12.337789433309808
New-L,Test-1,0,0.0,0.8227236689253439,1436.519735,11.606169543349507,1.496739299967885
New-L,Test-1,0,0.25,0.756443370728519,1436.519735,9.153870855499033,1.6436300333201264
New-L,Test-1,0,0.5,0.6737196531272477,1525.3907350000002,7.77841522444377,1.637146466722091
New-L,Test-1,0,0.75,0.5390646962349557,2046.167735,5.386671617375595,1.8173642999803026
New-L,Test-1,0,1.0,0.15206345003956637,3375.946735,2.4963468475689017,1.799870533364204
New-L,Test-1,1,0.0,0.7585252155131119,1135.3569320000001,7.447906925556076,1.4667594333489735
New-L,Test-1,1,0.25,0.7197584368160737,1143.0120543333335,7.06759368328963,1.5334200999932364
New-L,Test-1,1,0.5,0.6455034520689735,1135.3569320000001,6.399026951082651,1.5980460333327453
New-L,Test-1,1,0.75,0.48587647848970156,1731.777935,3.150614174068652,1.7244661999478315
New-L,Test-1,1,1.0,0.2518302001600539,2131.0316723333335,3.0263355010055535,1.5676771000338097
New-L,Test-1,2,0.0,0.8192238233698003,1329.277093,12.00053761262425,1.6257173999911174
New-L,Test-1,2,0.25,0.7721939719027301,1351.8850929999999,9.762369955908886,1.678816800005734
New-L,Test-1,2,0.5,0.6978238140234008,1374.7251880000001,9.084981758048636,1.443633966691171
New-L,Test-1,2,0.75,0.6208250498762314,1497.639265,8.616015199295163,1.4369290999602526
New-L,Test-1,2,1.0,0.19978999160388486,2817.756747333333,3.309701906930215,1.5320803333306685
New-L,Test-1,3,0.0,0.7233870920523722,1233.761149,11.93278023601595,1.4629631999414414
New-L,Test-1,3,0.25,0.7254424711176934,1233.761149,8.933628201097722,1.4294045333517715
New-L,Test-1,3,0.5,0.7262042597790739,1342.574149,8.122978787917305,1.4503345666841294
New-L,Test-1,3,0.75,0.6731321827961559,1582.8758156666665,7.181849177373986,1.50881106670325
New-L,Test-1,3,1.0,0.326321987816048,3566.564835333333,3.9846979380290235,1.5486536333337426
New-L,Test-1,4,0.0,0.8318614759611571,1042.265184,5.527056398011669,1.375430866687869
New-L,Test-1,4,0.25,0.8507283433315428,1071.2498506666668,4.418402531980354,1.5572093999944627
New-L,Test-1,4,0.5,0.8464617241730573,1071.2498506666668,4.418402531980354,1.5194946333843593
New-L,Test-1,4,0.75,0.5560124116875026,2092.6405173333333,0.9734915212996852,1.5816892666431766
New-L,Test-1,4,1.0,0.18167075112299225,2499.045184,0.9579510904543515,1.5676563333254308
New-L,Test-1,5,0.0,0.789821163537685,1493.852844,16.118620162185355,1.5134299000104268
New-L,Test-1,5,0.25,0.8018257225248538,1512.371844,10.410178527801367,1.4733160333319877
New-L,Test-1,5,0.5,0.8126063862093083,1564.7273389999998,10.274378609914399,1.583968733320944
New-L,Test-1,5,0.75,0.6491631779491643,2677.7785206666667,5.068490709728088,1.5195432000327855
New-L,Test-1,5,1.0,0.30318638170616746,3715.839000666667,3.903968526900606,1.7398046999781702
New-L,Test-1,6,0.0,0.6951915375872503,1287.2262696666664,10.12887122437155,1.678731366681556
New-L,Test-1,6,0.25,0.6682077563751038,1302.393179,8.331341842572304,1.4002688000133883
New-L,Test-1,6,0.5,0.6330327913218934,1302.393179,8.331341842572304,1.6102084333542734
New-L,Test-1,6,0.75,0.48532432751196897,1789.8121790000002,4.81049329957809,1.6108996999682859
New-L,Test-1,6,1.0,0.28338965919956705,2530.986052,4.195997938059703,1.7340384333316858
New-L,Test-1,7,0.0,0.842318348730733,1308.800929,14.679972472274825,1.6458818000198032
