method,model_id,test_scale,instance_index,preference_id,cost_weight,risk_weight,expected_restarts,observed_restarts,feasible_rate,all_restarts_feasible,terminal_clear_rate,technical_failure_rate,missing_rate,runtime_seconds,successful_runtime_seconds_conditional,failed_runtime_seconds_conditional,solver_status,cost,risk,normalized_cost,normalized_risk,weighted_objective_raw,weighted_objective_normalized,fixed_cost,distance_cost,processing_cost,transport_risk,coload_risk,producer_inventory_risk,facility_inventory_risk
ga,GA,Test-2,29,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,2.975368466655103,2.975368466655103,,completed,2643.3204349999996,44.57302751901009,0.7023426999962071,0.4997955482176036,694.2598793892575,0.5504323361622545,150.0,1947.8859999999997,545.4344349999999,15.188517537552078,0.845230981458017,28.539278999999993,0.0
ga,GA,Test-2,29,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,3.4091830999823287,3.4091830999823287,,completed,2428.578435,46.25723626838885,0.6452847383183279,0.5186805125572961,1237.4178356341943,0.581982625437812,150.0,1733.144,545.434435,16.859720003943146,0.85823726444571,28.539278999999993,0.0
ga,GA,Test-2,29,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,2.9845235666725785,2.9845235666725785,,completed,2369.3784349999996,47.383803385386294,0.6295550192539136,0.5313126639094458,1788.8797770963463,0.6049944304177965,150.0,1673.9439999999995,545.4344349999999,17.829149103895023,1.015375281491283,28.539278999999993,0.0
ga,GA,Test-2,29,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,2.8552288999781013,2.8552288999781013,,completed,2406.8494349999996,52.505342898416366,0.6395112405894315,0.5887402785703811,2406.8494349999996,0.6395112405894315,150.0,1711.4149999999997,545.434435,22.52790062371301,1.43816327470336,28.539278999999993,0.0
ga,GA,Test-2,30,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,3.1662882999905073,3.1662882999905073,,completed,2497.5398126666664,37.66447641865997,0.8838333032393626,0.8031690810168267,37.66447641865997,0.8031690810168267,166.66666666666666,1784.715,546.158146,6.150217959565623,0.6350394590943559,30.879218999999996,0.0
ga,GA,Test-2,30,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,3.276461666682735,3.276461666682735,,completed,2085.907146,38.109817691906095,0.7381640900175818,0.8126656776825046,550.0591497689296,0.794040280766274,150.0,1389.7489999999998,546.1581460000001,5.946151227787041,1.2844474641190524,30.879218999999996,0.0
ga,GA,Test-2,30,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,3.144663433311507,3.144663433311507,,completed,2133.099146,38.6530276059787,0.7548644689404457,0.8242492558699549,1085.8760868029894,0.7895568624052003,150.0,1436.941,546.158146,6.423120122634174,1.3506884833445332,30.879218999999996,0.0
ga,GA,Test-2,30,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,2.9841346999940774,2.9841346999940774,,completed,2022.834146,41.21789526719309,0.715843717924816,0.8789432964690898,1527.4300833167981,0.7566186125608844,150.0,1326.6760000000002,546.158146,8.443496466562669,1.8951798006304277,30.879218999999996,0.0
ga,GA,Test-2,30,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,3.281480366635757,3.281480366635757,,completed,1889.2351460000002,40.6857955490969,0.6685654944183806,0.8675966355772129,1889.2351460000002,0.6685654944183806,150.0,1193.0770000000002,546.158146,8.118287269072711,1.6882892800242015,30.879218999999996,0.0
ga,GA,Test-2,31,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,3.1553788333355137,3.1553788333355137,,completed,2856.479461333334,38.74345103148944,0.6974074421888253,0.76725935729691,38.74345103148944,0.76725935729691,166.66666666666666,2236.7239999999997,453.0887946666667,9.59505408112374,0.45769895036570135,28.69069800000001,0.0
ga,GA,Test-2,31,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,3.2107843666647873,3.2107843666647873,,completed,2581.293951333333,39.07132625261114,0.6302210943594782,0.7737524632214945,674.6269825227915,0.7378696210059904,150.0,2021.6999999999998,409.5939513333333,10.20358279366587,0.17704545894526402,28.69069800000001,0.0
ga,GA,Test-2,31,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,2.9721516333132363,2.9721516333132363,,completed,2294.5065046666664,42.3908308328846,0.5602021418905165,0.8394905656103268,1168.4486677497755,0.6998463537504217,150.0,1704.287,440.2195046666666,13.299750724679173,0.40038210820542425,28.69069800000001,0.0
ga,GA,Test-2,31,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,3.0927719666312137,3.0927719666312137,,completed,2454.1762913333337,43.47925862811527,0.5991854074876923,0.8610453416666474,1851.5020331570288,0.6646503910324311,150.0,1896.2920000000001,407.8842913333333,14.479618598482013,0.30894202963325335,28.69069800000001,0.0
ga,GA,Test-2,31,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,3.366449566635614,3.366449566635614,,completed,2241.383983,48.243341341595674,0.54723231576025,0.9553912748124426,2241.383983,0.54723231576025,150.0,1691.765,399.618983,19.177707842365432,0.374935499230236,28.69069800000001,0.0
ga,GA,Test-2,32,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,3.187823333311826,3.187823333311826,,completed,2462.126392,45.20075193793386,0.8804759787028043,0.7581977928806912,45.20075193793386,0.7581977928806912,150.0,1928.7720000000002,383.35439199999996,17.94871136981267,0.5818465681211861,26.670194,0.0
ga,GA,Test-2,32,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,2.8502558333178363,2.8502558333178363,,completed,2447.882392,44.68121552681665,0.8753822110223989,0.7494830847543504,645.4815096451125,0.7809578663213627,150.0,1914.5280000000002,383.35439199999996,17.469121551955627,0.5418999748610239,26.670194,0.0
ga,GA,Test-2,32,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,2.8160573333346597,2.8160573333346597,,completed,2284.4323920000006,44.97642188591815,0.8169311911289517,0.754434878702877,1164.7044069429592,0.7856830349159143,150.0,1751.0780000000004,383.354392,17.807735035559627,0.498492850358526,26.670194,0.0
ga,GA,Test-2,32,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,2.767490666670104,2.767490666670104,,completed,2158.162392,50.68630798884323,0.7717760349224937,0.8502125561800676,1631.2933709972112,0.7913851652368872,150.0,1624.8080000000002,383.35439199999996,23.261570980668637,0.754543008174602,26.670194,0.0
ga,GA,Test-2,32,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,3.0413593999886266,3.0413593999886266,,completed,2164.762392,57.283352108851865,0.7741362474113083,0.9608714296916244,2164.762392,0.7741362474113083,150.0,1631.4080000000004,383.35439199999996,29.673608887604093,0.939549221247769,26.670194,0.0
ga,GA,Test-2,33,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,3.1214085333437347,3.1214085333437347,,completed,2705.805096,47.686674083216644,0.793117675329655,0.7829041422974062,47.686674083216644,0.7829041422974062,150.0,1885.0190000000002,670.7860959999999,11.711998540728052,1.7193105424885966,34.255365,0.0
ga,GA,Test-2,33,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,3.040644233347848,3.040644233347848,,completed,2796.4910959999997,47.841847595573135,0.8196992903954522,0.7854517300236279,735.0041596966798,0.794013620116584,150.0,1975.705,670.7860959999999,12.065563395274514,1.5209192002986225,34.255365,0.0
ga,GA,Test-2,33,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,3.0216513333143666,3.0216513333143666,,completed,2689.570096,51.93489736370989,0.7883589196166098,0.8526500758867023,1370.7524966818553,0.820504497751656,150.0,1868.7840000000003,670.786096,16.056123193301122,1.6234091704087616,34.255365,0.0
ga,GA,Test-2,33,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,2.88157173335397,2.88157173335397,,completed,2660.045096,52.92493502270447,0.7797046379764704,0.8689041887842527,2008.265055755676,0.802004525678416,150.0,1839.259,670.786096,16.237760721851263,2.4318093008532062,34.255365,0.0
ga,GA,Test-2,33,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,3.0510014000271135,3.0510014000271135,,completed,2545.686096,61.86555056662498,0.7461840623935853,1.0156882763431598,2545.686096,0.7461840623935853,150.0,1724.8999999999999,670.786096,23.580547840633784,4.0296377259912,34.255365,0.0
ga,GA,Test-2,34,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,2.7593019333047173,2.7593019333047173,,completed,2606.658415,34.61725312832157,0.9252110059670744,0.6616245216990221,34.61725312832157,0.6616245216990221,150.0,1731.2579999999998,725.4004150000001,6.991412998800023,0.108535129521546,27.517305000000004,0.0
ga,GA,Test-2,34,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,3.102986733390329,3.102986733390329,,completed,2448.6844149999997,34.84605431013898,0.8691394921025918,0.665997499298457,638.3056444826042,0.7167829974994907,150.0,1573.2839999999999,725.400415,7.088511730848778,0.24023757929020198,27.517305000000004,0.0
ga,GA,Test-2,34,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,2.9443947667023167,2.9443947667023167,,completed,2274.768415,36.52356453704104,0.8074095023241767,0.6980590235737977,1155.6459897685206,0.7527342629489873,150.0,1399.3679999999997,725.4004150000001,8.606986012623379,0.39927352441766395,27.517305000000004,0.0
ga,GA,Test-2,34,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,3.073360533337109,3.073360533337109,,completed,2252.317415,37.71546005100963,0.7994407127906364,0.7208392047863708,1698.6669262627522,0.77979033578957,150.0,1376.9170000000001,725.400415,9.741942402530176,0.45621264847945797,27.517305000000004,0.0
ga,GA,Test-2,34,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,3.051723700016737,3.051723700016737,,completed,2276.051415,41.426016810245464,0.8078648921496425,0.791757464301825,2276.051415,0.8078648921496425,150.0,1400.651,725.4004150000001,13.375841291044134,0.5328705192013321,27.517305000000004,0.0
ga,GA,Test-2,35,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,3.0025509333160394,3.0025509333160394,,completed,2838.117410666667,34.23573361102723,0.8889093078312701,0.7836253078717781,34.23573361102723,0.7836253078717781,166.66666666666666,1953.1499999999999,718.3007439999998,7.506099338818764,1.0499092722084649,25.679725,0.0
ga,GA,Test-2,35,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,3.1356893666864685,3.1356893666864685,,completed,2574.7597439999995,34.303869973530475,0.8064246719564858,0.7851848882403633,669.4178384801477,0.7904948341693939,150.0,1706.459,718.3007439999998,7.5443286573092285,1.0798163162212397,25.679725,0.0
ga,GA,Test-2,35,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,3.187793666652093,3.187793666652093,,completed,2348.482744,34.84547418666036,0.735553843747554,0.7975817240459163,1191.6641090933301,0.7665677838967353,150.0,1480.182,718.3007439999998,8.365544087798316,0.8002050988620399,25.679725,0.0
ga,GA,Test-2,35,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,3.046624700034348,3.046624700034348,,completed,2262.895744,35.076053252955475,0.7087476655945913,0.8028594725489046,1705.9408213132385,0.7322756173331698,150.0,1394.5949999999996,718.3007439999998,8.039534780718094,1.3567934722373798,25.679725,0.0
ga,GA,Test-2,35,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,2.8405408000495904,2.8405408000495904,,completed,2355.7987439999997,38.260318943814596,0.7378452431349266,0.8757444648991575,2355.7987439999997,0.7378452431349266,150.0,1487.4979999999998,718.3007439999998,10.993766068784304,1.5868278750302949,25.679725,0.0
ga,GA,Test-2,36,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,3.05624599995402,3.05624599995402,,completed,2807.05444,41.44246250088765,0.8507608861397175,0.6588878270073671,41.44246250088765,0.6588878270073671,150.0,2121.6650000000004,535.3894399999999,14.306771276588373,0.57195222429927,26.563739,0.0
ga,GA,Test-2,36,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,3.1353714666329324,3.1353714666329324,,completed,2665.4991066666666,42.319692356335935,0.8078583548925963,0.6728347799238338,698.1145459339186,0.7065906736660242,166.66666666666666,1963.4430000000002,535.3894399999999,15.25260630779485,0.5033470485410851,26.563739,0.0
ga,GA,Test-2,36,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,2.9136854333337396,2.9136854333337396,,completed,2551.72244,42.39477472194075,0.7733749703254782,0.6740285037938588,1297.0586073609704,0.7237017370596684,150.0,1866.3329999999999,535.3894399999999,15.440302777739058,0.39073294420169097,26.563739,0.0
ga,GA,Test-2,36,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,2.9430591333269454,2.9430591333269454,,completed,2385.82644,41.21148540475153,0.7230952800010417,0.6552155549516624,1799.672701351188,0.706125348738697,150.0,1700.437,535.3894399999999,14.25998806347267,0.387758341278861,26.563739,0.0
ga,GA,Test-2,36,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,3.194254000011521,3.194254000011521,,completed,2500.6454400000002,49.36204405193848,0.757894574519062,0.7848001296092638,2500.6454400000002,0.757894574519062,150.0,1815.2560000000003,535.3894399999999,22.016406408201906,0.7818986437365781,26.563739,0.0
ga,GA,Test-2,37,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,2.9681418999874345,2.9681418999874345,,completed,2127.1374999999994,30.855410104235023,0.866012469854882,0.8158629300267383,30.855410104235023,0.8158629300267383,150.0,1530.1769999999997,446.96049999999997,8.141012254354933,0.5794538498800871,22.134944000000004,0.0
ga,GA,Test-2,37,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,3.1117613333044574,3.1117613333044574,,completed,2021.4385000000002,32.236476679052316,0.8229796842210474,0.8523803841291479,529.5369825092893,0.8450302091521227,150.0,1424.4780000000003,446.96049999999997,9.296559831922913,0.804972847129399,22.134944000000004,0.0
ga,GA,Test-2,37,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,3.1027116999806217,3.1027116999806217,,completed,1762.6474999999998,31.093324817186808,0.7176192018421625,0.8221537488539581,896.8704124085933,0.7698864753480604,150.0,1165.687,446.96049999999997,8.261064127333837,0.697316689852968,22.134944000000004,0.0
ga,GA,Test-2,37,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,3.0536225667068115,3.0536225667068115,,completed,1783.7765,33.703894795953076,0.7262213620107291,0.8911811014226331,1346.2583486989884,0.7674612968637051,150.0,1186.8159999999998,446.96049999999997,10.569502516407875,0.9994482795451939,22.134944000000004,0.0
ga,GA,Test-2,37,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,2.8175337000672394,2.8175337000672394,,completed,1889.3005,37.59467755815928,0.7691829006366836,0.9940591838641754,1889.3005,0.7691829006366836,150.0,1292.34,446.96049999999997,14.087146482037637,1.372587076121644,22.134944000000004,0.0
ga,GA,Test-2,38,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,2.9996670999874673,2.9996670999874673,,completed,2633.1204846666665,36.39930536196281,1.063400441728231,0.8754439492459749,36.39930536196281,0.8754439492459749,150.0,1645.988,837.1324846666666,9.466024254004408,0.39910810795840496,26.534172999999996,0.0
ga,GA,Test-2,38,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,2.9066031333059072,2.9066031333059072,,completed,2532.682032666667,37.17640518996249,1.0228378108705625,0.8941340680715207,661.0528120591385,0.926310003771281,183.33333333333334,1523.46,825.8886993333332,10.433192389236872,0.20903980072562098,26.534172999999996,0.0
ga,GA,Test-2,38,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,3.1202651999968416,3.1202651999968416,,completed,2414.0670713333334,36.347861872693834,0.9749344950094155,0.8742066758705417,1225.2074666030137,0.9245705854399785,166.66666666666666,1384.433,862.9674046666668,9.27234461172618,0.541344260967657,26.534172999999996,0.0
ga,GA,Test-2,38,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,2.944177500011089,2.944177500011089,,completed,2300.852522333333,37.383165132278386,0.9292121658878512,0.8991068756195476,1734.9851830330697,0.9216858433207751,166.66666666666666,1282.534,851.6518556666666,10.265144077798716,0.583848054479679,26.534172999999996,0.0
ga,GA,Test-2,38,C100-R000,1.0,0.0,3,3,1.0,True,1.0,0.0,0.0,2.937053300013455,2.937053300013455,,completed,2346.101637,43.472199617151766,0.9474862740437625,1.0455549559750301,2346.101637,0.9474862740437625,150.0,1341.9489999999998,854.152637,16.057687135912545,0.880339481239221,26.534172999999996,0.0
ga,GA,Test-2,39,C000-R100,0.0,1.0,3,3,1.0,True,1.0,0.0,0.0,3.062786199967377,3.062786199967377,,completed,2538.000434666667,35.052345276364846,0.7865415939222217,0.6423335904580489,35.052345276364846,0.6423335904580489,166.66666666666666,1865.798,505.535768,8.550312370309037,0.6463719060558034,25.855661,0.0
ga,GA,Test-2,39,C025-R075,0.25,0.75,3,3,1.0,True,1.0,0.0,0.0,3.2506087666843086,3.2506087666843086,,completed,2079.4947680000005,35.47257576528225,0.6444479311487813,0.6500343065339078,546.4781238239617,0.6486377126876263,150.0,1423.959,505.535768,9.049143442876208,0.567771322406044,25.855661,0.0
ga,GA,Test-2,39,C050-R050,0.5,0.5,3,3,1.0,True,1.0,0.0,0.0,3.003619833306099,3.003619833306099,,completed,1944.4077679999998,34.61721846182751,0.6025836576652638,0.634359899485799,989.5124932309136,0.6184717785755315,150.0,1288.872,505.535768,8.206683573917312,0.5548738879101981,25.855661,0.0
ga,GA,Test-2,39,C075-R025,0.75,0.25,3,3,1.0,True,1.0,0.0,0.0,2.929737966701699,2.929737966701699,,completed,2010.2507679999999,34.58935878361541,0.622988799233107,0.6338493713886376,1516.335415695904,0.6257039422719896,150.0,1354.7150000000001,505.535768,8.106243631661462,0.6274541519539455,25.855661,0.0
