method,model_id,instance_index,preference_id,weighted_objective_normalized,milp_j,milp_status,gap_percent
heuristic,Heuristic,15,C025-R075,1.0,0.4246689307735989,solver_status_1,
heuristic,Heuristic,15,C050-R050,1.0,0.6009417621751002,solver_status_1,
heuristic,Heuristic,15,C075-R025,1.0,0.6355218170235548,optimal,57.35101033721652
heuristic,Heuristic,15,C100-R000,1.0,0.6137233772074412,optimal,62.93985810841871
heuristic,Heuristic,16,C000-R100,1.0,0.17772303268942055,solver_status_1,
heuristic,Heuristic,16,C025-R075,1.0,0.4508636030635102,solver_status_1,
heuristic,Heuristic,16,C050-R050,1.0,0.6004577652249955,solver_status_1,
heuristic,Heuristic,16,C075-R025,1.0,0.6314973290676925,optimal,58.3537972324197
heuristic,Heuristic,16,C100-R000,1.0,0.6391924988971268,optimal,56.44739287857983
heuristic,Heuristic,17,C000-R100,1.0,0.1776434952744232,solver_status_1,
heuristic,Heuristic,17,C025-R075,1.0,0.5310531372668817,solver_status_1,
heuristic,Heuristic,17,C050-R050,1.0,0.6578114444148924,optimal,52.01924631905367
heuristic,Heuristic,17,C075-R025,1.0,0.7228084024273185,optimal,38.34924948877505
heuristic,Heuristic,17,C100-R000,1.0,0.7878053604397444,optimal,26.934906794974196
heuristic,Heuristic,18,C000-R100,1.0,0.07117111816629433,solver_status_1,
heuristic,Heuristic,18,C025-R075,1.0,0.32338653268262224,solver_status_1,
heuristic,Heuristic,18,C050-R050,1.0,0.5245042746394087,solver_status_1,
heuristic,Heuristic,18,C075-R025,1.0,0.5610272029150679,optimal,78.24447634696722
heuristic,Heuristic,18,C100-R000,1.0,0.5698393656579822,optimal,75.48805159245534
heuristic,Heuristic,19,C000-R100,1.0,0.46775970301196634,optimal,113.7849826654302
heuristic,Heuristic,19,C025-R075,1.0,0.7714635488666709,optimal,29.623752343070997
heuristic,Heuristic,19,C050-R050,1.0,0.9222210713813985,optimal,8.433870254351932
heuristic,Heuristic,19,C075-R025,1.0,0.9655387131211421,optimal,3.5691253401389136
heuristic,Heuristic,19,C100-R000,1.0,0.9982374176928617,optimal,0.17656944890044582
heuristic,Heuristic,20,C000-R100,1.0,0.2458665801790439,optimal,306.72465500263775
heuristic,Heuristic,20,C025-R075,1.0,0.6641138758995357,optimal,50.57658577687596
heuristic,Heuristic,20,C050-R050,1.0,0.7995551813445261,optimal,25.069541581658868
heuristic,Heuristic,20,C075-R025,1.0,0.8997775906722015,optimal,11.138575839938932
heuristic,Heuristic,20,C100-R000,1.0,1.000000000000002,optimal,-1.9984014443252777e-13
heuristic,Heuristic,21,C000-R100,1.0,0.13492069790612962,solver_status_1,
heuristic,Heuristic,21,C025-R075,1.0,0.4556404913434412,solver_status_1,
heuristic,Heuristic,21,C050-R050,1.0,0.6604794110337413,solver_status_1,
heuristic,Heuristic,21,C075-R025,1.0,0.7076611089189219,optimal,41.31057753444693
heuristic,Heuristic,21,C100-R000,1.0,0.6877361892970705,optimal,45.40459198782193
heuristic,Heuristic,22,C000-R100,1.0,0.16096079744998673,solver_status_1,
heuristic,Heuristic,22,C025-R075,1.0,0.5185135360767787,solver_status_1,
heuristic,Heuristic,22,C050-R050,1.0,0.7180623626579801,optimal,39.263670121686836
heuristic,Heuristic,22,C075-R025,1.0,0.8594087749502847,optimal,16.359063247620238
heuristic,Heuristic,22,C100-R000,1.0,0.9185500337912668,optimal,8.867232400237667
heuristic,Heuristic,23,C000-R100,1.0,0.1666009567571828,solver_status_1,
heuristic,Heuristic,23,C025-R075,1.0,0.4133830344835116,solver_status_1,
heuristic,Heuristic,23,C050-R050,1.0,0.5357746488941038,solver_status_1,
heuristic,Heuristic,23,C075-R025,1.0,0.6342221921358331,optimal,57.67344826461501
heuristic,Heuristic,23,C100-R000,1.0,0.6413493287298415,optimal,55.9212671166971
heuristic,Heuristic,24,C000-R100,1.0,0.12596505633446398,solver_status_1,
heuristic,Heuristic,24,C025-R075,1.0,0.36112944094819477,solver_status_1,
heuristic,Heuristic,24,C050-R050,1.0,0.4642564668757135,optimal,115.39818426863422
heuristic,Heuristic,24,C075-R025,1.0,0.5477246273689907,optimal,82.57349588305452
heuristic,Heuristic,24,C100-R000,1.0,0.5504732355619886,optimal,81.66187480106657
heuristic,Heuristic,25,C000-R100,1.0,0.22657704951008945,solver_status_1,
heuristic,Heuristic,25,C025-R075,1.0,0.6034878338468875,solver_status_1,
heuristic,Heuristic,25,C050-R050,1.0,0.8171535890442219,optimal,22.376015158869116
heuristic,Heuristic,25,C075-R025,1.0,0.9234019610006455,optimal,8.295199949147706
heuristic,Heuristic,25,C100-R000,1.0,0.9998242120952574,optimal,0.0175818811563096
heuristic,Heuristic,26,C000-R100,1.0,0.2866457635263369,solver_status_1,
heuristic,Heuristic,26,C025-R075,1.0,0.5943601343468549,solver_status_1,
heuristic,Heuristic,26,C050-R050,1.0,0.7934308954354268,solver_status_1,
heuristic,Heuristic,26,C075-R025,1.0,0.861140219869371,optimal,16.125106797554192
heuristic,Heuristic,26,C100-R000,1.0,0.9010768916206956,optimal,10.978320418513812
heuristic,Heuristic,27,C000-R100,1.0,0.2888984646146115,solver_status_1,
heuristic,Heuristic,27,C025-R075,1.0,0.6629236352645966,solver_status_1,
heuristic,Heuristic,27,C050-R050,1.0,0.8103443465509471,optimal,23.404328574177207
heuristic,Heuristic,27,C075-R025,1.0,0.8972747881828909,optimal,11.448578871266662
heuristic,Heuristic,27,C100-R000,1.0,0.9358243111007726,optimal,6.8576642151709155
heuristic,Heuristic,28,C000-R100,1.0,0.23329855656606663,solver_status_1,
heuristic,Heuristic,28,C025-R075,1.0,0.520224019535216,solver_status_1,
heuristic,Heuristic,28,C050-R050,1.0,0.6549787375559653,optimal,52.67671187792629
heuristic,Heuristic,28,C075-R025,1.0,0.6835715212487542,optimal,46.290471284291016
heuristic,Heuristic,28,C100-R000,1.0,0.6900870470089424,optimal,44.909255192416566
heuristic,Heuristic,29,C000-R100,1.0,0.3878652776450335,solver_status_1,
heuristic,Heuristic,29,C025-R075,1.0,0.5688517336203818,solver_status_1,
heuristic,Heuristic,29,C050-R050,1.0,0.6621695247514908,optimal,51.01872898413672
heuristic,Heuristic,29,C075-R025,1.0,0.7136844866012313,optimal,40.11793989838349
heuristic,Heuristic,29,C100-R000,1.0,0.7402505997417812,optimal,35.08938734380306
heuristic,Heuristic,30,C000-R100,1.0,0.22992784756222576,solver_status_1,
heuristic,Heuristic,30,C025-R075,1.0,0.5303096012221682,solver_status_1,
heuristic,Heuristic,30,C050-R050,1.0,0.7033437189339578,solver_status_1,
heuristic,Heuristic,30,C075-R025,1.0,0.8224649772091115,optimal,21.585724342126035
heuristic,Heuristic,30,C100-R000,1.0,0.874856123829434,optimal,14.304509365812546
heuristic,Heuristic,31,C000-R100,1.0,0.2361341879180553,solver_status_1,
heuristic,Heuristic,31,C025-R075,1.0,0.5566014717787396,solver_status_1,
heuristic,Heuristic,31,C050-R050,1.0,0.7842115938410602,solver_status_1,
heuristic,Heuristic,31,C075-R025,1.0,0.8387831513007254,optimal,19.220325116124577
heuristic,Heuristic,31,C100-R000,1.0,0.8327600041966736,optimal,20.082616235232784
heuristic,Heuristic,32,C000-R100,1.0,0.24748827768155934,solver_status_1,
heuristic,Heuristic,32,C025-R075,1.0,0.634703873190233,solver_status_1,
heuristic,Heuristic,32,C050-R050,1.0,0.8001176617487484,optimal,24.981618055322752
heuristic,Heuristic,32,C075-R025,1.0,0.8548004980144052,optimal,16.98636141683061
heuristic,Heuristic,32,C100-R000,1.0,0.8985221676961811,optimal,11.293859623297774
heuristic,Heuristic,33,C000-R100,1.0,0.1507317581930279,solver_status_1,
heuristic,Heuristic,33,C025-R075,1.0,0.5362777722669397,solver_status_1,
heuristic,Heuristic,33,C050-R050,1.0,0.7703134010377735,solver_status_1,
heuristic,Heuristic,33,C075-R025,1.0,0.7806909574262791,optimal,28.091659124209883
heuristic,Heuristic,33,C100-R000,1.0,0.7875007379826001,optimal,26.984007984776653
heuristic,Heuristic,34,C000-R100,1.0,0.2903287857691146,solver_status_1,
heuristic,Heuristic,34,C025-R075,1.0,0.5108526922606733,solver_status_1,
heuristic,Heuristic,34,C050-R050,1.0,0.6513186400104858,optimal,53.53468157826723
heuristic,Heuristic,34,C075-R025,1.0,0.655416886390702,optimal,52.574646879617916
heuristic,Heuristic,34,C100-R000,1.0,0.6374778009676826,optimal,56.86820756456361
heuristic,Heuristic,35,C000-R100,1.0,0.12666003828830438,solver_status_1,
heuristic,Heuristic,35,C025-R075,1.0,0.4810671784921001,solver_status_1,
heuristic,Heuristic,35,C050-R050,1.0,0.7530042311579838,solver_status_1,
heuristic,Heuristic,35,C075-R025,1.0,0.8078027607891589,optimal,23.792594992257726
heuristic,Heuristic,35,C100-R000,1.0,0.8088385402061159,optimal,23.63406913636565
heuristic,Heuristic,36,C000-R100,1.0,0.1830796453157224,solver_status_1,
heuristic,Heuristic,36,C025-R075,1.0,0.5638957243929125,solver_status_1,
heuristic,Heuristic,36,C050-R050,1.0,0.7616158063253149,solver_status_1,
heuristic,Heuristic,36,C075-R025,1.0,0.8936390868392265,solver_status_1,
heuristic,Heuristic,36,C100-R000,1.0,0.8868776354358193,optimal,12.755126529782359
heuristic,Heuristic,37,C000-R100,1.0,0.3068765991061298,solver_status_1,
heuristic,Heuristic,37,C025-R075,1.0,0.8636600429879381,solver_status_1,
heuristic,Heuristic,37,C050-R050,1.0,0.8076102718109073,optimal,23.82210020158567
heuristic,Heuristic,37,C075-R025,1.0,0.862970949874057,optimal,15.878755842933206
heuristic,Heuristic,37,C100-R000,1.0,0.9183316279369781,optimal,8.893124180693745
heuristic,Heuristic,38,C000-R100,1.0,0.3328439221498572,solver_status_1,
heuristic,Heuristic,38,C025-R075,1.0,0.7729044243275907,solver_status_1,
heuristic,Heuristic,38,C050-R050,1.0,1.0042264366679963,solver_status_1,
heuristic,Heuristic,38,C075-R025,1.0,0.9694594395839872,optimal,3.1502669600203537
heuristic,Heuristic,38,C100-R000,1.0,0.9721264341150895,optimal,2.8672778464545474
heuristic,Heuristic,39,C000-R100,1.0,0.20220104259815594,solver_status_1,
heuristic,Heuristic,39,C025-R075,1.0,0.5661161542903606,solver_status_1,
heuristic,Heuristic,39,C050-R050,1.0,0.7598929931603637,solver_status_1,
heuristic,Heuristic,39,C075-R025,1.0,0.8766193529631175,optimal,14.074597671136917
heuristic,Heuristic,39,C100-R000,1.0,0.9017246911240552,optimal,10.89859353340304
heuristic,Heuristic,40,C000-R100,1.0,0.1805962511271216,solver_status_1,
heuristic,Heuristic,40,C025-R075,1.0,0.45515012851263925,solver_status_1,
heuristic,Heuristic,40,C050-R050,1.0,0.6027829744933294,optimal,65.89718726554152
heuristic,Heuristic,40,C075-R025,1.0,0.7091645401376844,optimal,41.010998633102815
heuristic,Heuristic,40,C100-R000,1.0,0.8155461057820392,optimal,22.617224570165188
heuristic,Heuristic,41,C000-R100,1.0,0.2234383251354146,solver_status_1,
heuristic,Heuristic,41,C025-R075,1.0,0.5426629640802217,solver_status_1,
heuristic,Heuristic,41,C050-R050,1.0,0.716614746457827,optimal,39.54499330957465
heuristic,Heuristic,41,C075-R025,1.0,0.7652777992301346,optimal,30.671502689088154
heuristic,Heuristic,41,C100-R000,1.0,0.7530880173392663,optimal,32.78660355440229
heuristic,Heuristic,42,C000-R100,1.0,0.1575342142702226,solver_status_1,
heuristic,Heuristic,42,C025-R075,1.0,0.41868350363520845,solver_status_1,
heuristic,Heuristic,42,C050-R050,1.0,0.5940143671790025,solver_status_1,
heuristic,Heuristic,42,C075-R025,1.0,0.6556717537802448,optimal,52.51533930423978
heuristic,Heuristic,42,C100-R000,1.0,0.6649596853829833,optimal,50.38505671573913
heuristic,Heuristic,43,C000-R100,1.0,0.16520539904239265,solver_status_1,
heuristic,Heuristic,43,C025-R075,1.0,0.522262385232778,solver_status_1,
heuristic,Heuristic,43,C050-R050,1.0,0.7543077488851468,optimal,32.571884814650495
heuristic,Heuristic,43,C075-R025,1.0,0.8788793020344842,optimal,13.781266402011989
heuristic,Heuristic,43,C100-R000,1.0,0.9207585844806839,optimal,8.606101192530172
heuristic,Heuristic,44,C000-R100,1.0,0.11710232250859844,solver_status_1,
heuristic,Heuristic,44,C025-R075,1.0,0.40457369589191017,solver_status_1,
heuristic,Heuristic,44,C050-R050,1.0,0.6185836341663645,solver_status_1,
heuristic,Heuristic,44,C075-R025,1.0,0.6858522930201291,optimal,45.803988727154554
heuristic,Heuristic,44,C100-R000,1.0,0.7169750861636229,optimal,39.47486032614906
heuristic,Heuristic,45,C000-R100,1.0,0.0992482922738486,solver_status_1,
heuristic,Heuristic,45,C025-R075,1.0,0.3564066909770988,solver_status_1,
heuristic,Heuristic,45,C050-R050,1.0,0.5492791592940305,optimal,82.0567889896397
heuristic,Heuristic,45,C075-R025,1.0,0.6495803827341691,optimal,53.94553569965718
heuristic,Heuristic,45,C100-R000,1.0,0.6249076103764691,optimal,60.02365524042192
heuristic,Heuristic,46,C000-R100,1.0,0.21398696351236082,solver_status_1,
heuristic,Heuristic,46,C025-R075,1.0,0.5532370400692759,solver_status_1,
heuristic,Heuristic,46,C050-R050,1.0,0.7156739300040396,solver_status_1,
heuristic,Heuristic,46,C075-R025,1.0,0.725006569418024,optimal,37.929784664257355
heuristic,Heuristic,46,C100-R000,1.0,0.726651107174476,optimal,37.617625587666005
heuristic,Heuristic,47,C000-R100,1.0,0.13631200566044727,solver_status_1,
heuristic,Heuristic,47,C025-R075,1.0,0.5707811924384987,solver_status_1,
heuristic,Heuristic,47,C050-R050,1.0,0.7803996344094264,optimal,28.139475713204032
heuristic,Heuristic,47,C075-R025,1.0,0.8252649176167702,optimal,21.173211008149483
heuristic,Heuristic,47,C100-R000,1.0,0.8419256430971164,optimal,18.775334638981857
heuristic,Heuristic,48,C000-R100,1.0,0.4346163574295936,solver_status_1,
heuristic,Heuristic,48,C025-R075,1.0,0.7442386219690842,solver_status_1,
heuristic,Heuristic,48,C050-R050,1.0,0.87544756870654,optimal,14.22728621857781
heuristic,Heuristic,48,C075-R025,1.0,0.9357165389781253,optimal,6.869971657450573
heuristic,Heuristic,48,C100-R000,1.0,0.9708333519238298,optimal,3.0042898730634637
heuristic,Heuristic,49,C000-R100,1.0,0.2077429525479217,solver_status_1,
heuristic,Heuristic,49,C025-R075,1.0,0.5676541745714285,solver_status_1,
heuristic,Heuristic,49,C050-R050,1.0,0.681857126875218,optimal,46.65828963066673
heuristic,Heuristic,49,C075-R025,1.0,0.7586760274809267,optimal,31.808567000641162
heuristic,Heuristic,49,C100-R000,1.0,0.780633525083888,optimal,28.10108301363801
ppo,Train-S,0,C000-R100,0.44786602062398817,0.4478660206239858,solver_status_1,
ppo,Train-S,0,C025-R075,0.8748548477689564,0.8409941226443387,solver_status_1,
ppo,Train-S,0,C050-R050,0.909215549479024,0.9092155494790213,optimal,3.052694779750831e-13
ppo,Train-S,0,C075-R025,0.9435762511890915,0.9435762511890918,optimal,-3.529835632974199e-14
ppo,Train-S,0,C100-R000,0.9779369528991592,0.9779369528991625,optimal,-3.4058116568777446e-13
ppo,Train-S,1,C000-R100,0.1520290935622962,0.1636745394573036,solver_status_1,
ppo,Train-S,1,C025-R075,0.4039076307532743,0.3929297075518292,solver_status_1,
ppo,Train-S,1,C050-R050,0.5582348189435673,0.5061366373994585,optimal,10.293303763147927
ppo,Train-S,1,C075-R025,0.6349905396862568,0.6053816082740378,optimal,4.890953244621207
ppo,Train-S,1,C100-R000,0.6621958048114773,0.6621958048114768,optimal,8.382890804791722e-14
ppo,Train-S,2,C000-R100,0.22174902031731794,0.22883990995757691,solver_status_1,
ppo,Train-S,2,C025-R075,0.5784673244255787,0.5806954197316272,solver_status_1,
ppo,Train-S,2,C050-R050,0.7967960532711924,0.7919165104733533,solver_status_1,
ppo,Train-S,2,C075-R025,0.8031800591973374,0.8031800591973226,optimal,1.8384378519396145e-12
ppo,Train-S,2,C100-R000,0.7997003784376648,0.7997003784376648,optimal,0.0
ppo,Train-S,3,C000-R100,0.41490606215254106,0.4785564761112981,solver_status_1,
ppo,Train-S,3,C025-R075,0.6879142289974393,0.755170314489033,solver_status_1,
ppo,Train-S,3,C050-R050,0.8348749344668338,0.8567900430938901,solver_status_1,
ppo,Train-S,3,C075-R025,0.8221229769806846,0.8221229769807029,optimal,-2.228216510088498e-12
ppo,Train-S,3,C100-R000,0.8051635273045821,0.7746360171973533,optimal,3.9408844191983006
ppo,Train-S,4,C000-R100,0.23406285374559496,0.26893447190889724,solver_status_1,
ppo,Train-S,4,C025-R075,0.6440854097473208,0.6154679405224412,solver_status_1,
ppo,Train-S,4,C050-R050,0.7854933074932225,0.7854933074933312,optimal,-1.3837270550102758e-11
ppo,Train-S,4,C075-R025,0.840676409114199,0.8406764091142084,optimal,-1.1093297380234168e-12
ppo,Train-S,4,C100-R000,0.8790770750200808,0.8790770750200808,optimal,0.0
ppo,Train-S,5,C000-R100,0.12829693862485508,0.12478032384457328,solver_status_1,
ppo,Train-S,5,C025-R075,0.531096184552362,0.5019014382341055,solver_status_1,
ppo,Train-S,5,C050-R050,0.7742125827575196,0.693535019818866,optimal,11.63280305004995
ppo,Train-S,5,C075-R025,0.8386878067899609,0.8386878067899609,optimal,0.0
ppo,Train-S,5,C100-R000,0.8633501713932511,0.8633501713932467,optimal,5.143790139444876e-13
ppo,Train-S,6,C000-R100,0.13602088336361523,0.1247627450631328,solver_status_1,
ppo,Train-S,6,C025-R075,0.48977663543259387,0.48518542909078033,solver_status_1,
ppo,Train-S,6,C050-R050,0.6520016088921694,0.6569876456931518,solver_status_1,
ppo,Train-S,6,C075-R025,0.697657008122866,0.6976570081228661,optimal,-1.5913593810407655e-14
ppo,Train-S,6,C100-R000,0.7349799890201418,0.7349799890201427,optimal,-1.208438913941348e-13
ppo,Train-S,7,C000-R100,0.28339149057276053,0.33219112864247474,solver_status_1,
ppo,Train-S,7,C025-R075,0.621785631776382,0.6288948045822522,solver_status_1,
ppo,Train-S,7,C050-R050,0.8529757726669205,0.8275137018259521,solver_status_1,
ppo,Train-S,7,C075-R025,0.8943129701719954,0.8906859306723127,optimal,0.40721868110624576
ppo,Train-S,7,C100-R000,0.8588747291070767,0.8588747291070759,optimal,1.0341187015986776e-13
ppo,Train-S,8,C000-R100,0.23504007659248471,0.21942441072551225,solver_status_1,
ppo,Train-S,8,C025-R075,0.580473003086509,0.48563392172813913,solver_status_1,
ppo,Train-S,8,C050-R050,0.8526651339451162,0.6867683888151797,solver_status_1,
ppo,Train-S,8,C075-R025,0.8526155818504196,0.8518878359841793,optimal,0.08542742782558928
ppo,Train-S,8,C100-R000,0.8423473772117892,0.8423473772117761,optimal,1.5552528618229667e-12
ppo,Train-S,9,C000-R100,0.2995074523430137,0.33401449904365726,solver_status_1,
ppo,Train-S,9,C025-R075,0.5914029510101956,0.6095908757385589,solver_status_1,
ppo,Train-S,9,C050-R050,0.7323088802404767,0.7233215209218677,solver_status_1,
ppo,Train-S,9,C075-R025,0.7069278979610635,0.7069278979610387,optimal,3.5021921642291008e-12
ppo,Train-S,9,C100-R000,0.6666289783468392,0.6666289783468365,optimal,3.997028850603101e-13
ppo,Train-S,10,C000-R100,0.29713392218529605,0.31163801243594424,solver_status_1,
ppo,Train-S,10,C025-R075,0.5624841196199628,0.5708897210859929,solver_status_1,
ppo,Train-S,10,C050-R050,0.6422137938288615,0.6422137938288612,optimal,3.4574873205573395e-14
ppo,Train-S,10,C075-R025,0.6636915129675267,0.6636915129675021,optimal,3.713615537507306e-12
ppo,Train-S,10,C100-R000,0.661980289082523,0.6619802890825117,optimal,1.7106664711832677e-12
ppo,Train-S,11,C000-R100,0.3227440436198544,0.23810229214343126,solver_status_1,
ppo,Train-S,11,C025-R075,0.5722020142431483,0.5007074108519733,solver_status_1,
ppo,Train-S,11,C050-R050,0.5947214212389484,0.5947214212389684,optimal,-3.3602311484964865e-12
ppo,Train-S,11,C075-R025,0.6516029806959739,0.6516029806959738,optimal,1.703833557420706e-14
ppo,Train-S,11,C100-R000,0.7016362812932958,0.7016362812932843,optimal,1.645627480212253e-12
ppo,Train-S,12,C000-R100,0.17784489154693192,0.19386469339082596,solver_status_1,
ppo,Train-S,12,C025-R075,0.40472681518796777,0.38597543494946734,solver_status_1,
ppo,Train-S,12,C050-R050,0.5138560179409656,0.5138560179409567,solver_status_1,
ppo,Train-S,12,C075-R025,0.5653547778254308,0.5653547778254263,optimal,7.8550536277097e-13
ppo,Train-S,12,C100-R000,0.6059890197313916,0.6059890197313872,optimal,7.328337567022438e-13
ppo,Train-S,13,C000-R100,0.32376704116597765,0.31454710715507167,solver_status_1,
ppo,Train-S,13,C025-R075,0.6795520050351537,0.6866979053098687,solver_status_1,
ppo,Train-S,13,C050-R050,0.7955825339883239,0.7955825339883231,solver_status_1,
ppo,Train-S,13,C075-R025,0.8284558021867602,0.8097977706818785,optimal,2.304035918643111
ppo,Train-S,13,C100-R000,0.8226122732055036,0.8226122732055033,optimal,2.699261999335142e-14
ppo,Train-S,14,C000-R100,0.2573769798879217,0.25737697988741026,solver_status_1,
ppo,Train-S,14,C025-R075,0.7091969243853425,0.6854007837372986,solver_status_1,
ppo,Train-S,14,C050-R050,0.954031894347426,0.9540318943474349,optimal,-9.30973508288888e-13
ppo,Train-S,14,C075-R025,1.0,1.0,optimal,0.0
ppo,Train-S,14,C100-R000,1.0,0.9999999999999332,optimal,6.683542608243889e-12
ppo,Train-S,15,C000-R100,0.18179358982111415,0.247805410572474,solver_status_1,
ppo,Train-S,15,C025-R075,0.47188580222848114,0.4246689307735989,solver_status_1,
ppo,Train-S,15,C050-R050,0.6149610406070596,0.6009417621751002,solver_status_1,
ppo,Train-S,15,C075-R025,0.6355218170235143,0.6355218170235548,optimal,-6.3763570837909206e-12
ppo,Train-S,15,C100-R000,0.6137233772074461,0.6137233772074412,optimal,7.959581612449387e-13
ppo,Train-S,16,C000-R100,0.17772303268942768,0.17772303268942055,solver_status_1,
ppo,Train-S,16,C025-R075,0.49395331649572755,0.4508636030635102,solver_status_1,
ppo,Train-S,16,C050-R050,0.6225799379136423,0.6004577652249955,solver_status_1,
ppo,Train-S,16,C075-R025,0.6314973290676927,0.6314973290676925,optimal,3.5161606344851144e-14
ppo,Train-S,16,C100-R000,0.6391924988971268,0.6391924988971268,optimal,0.0
ppo,Train-S,17,C000-R100,0.16677684629590908,0.1776434952744232,solver_status_1,
ppo,Train-S,17,C025-R075,0.546817760144234,0.5310531372668817,solver_status_1,
ppo,Train-S,17,C050-R050,0.6578114444148926,0.6578114444148924,optimal,3.375505348991529e-14
ppo,Train-S,17,C075-R025,0.7228084024273184,0.7228084024273185,optimal,-1.5359852222204824e-14
ppo,Train-S,17,C100-R000,0.7878053604397444,0.7878053604397444,optimal,0.0
ppo,Train-S,18,C000-R100,0.09175149693325994,0.07117111816629433,solver_status_1,
ppo,Train-S,18,C025-R075,0.549860735866185,0.32338653268262224,solver_status_1,
ppo,Train-S,18,C050-R050,0.6850986567470546,0.5245042746394087,solver_status_1,
ppo,Train-S,18,C075-R025,0.5610272029151449,0.5610272029150679,optimal,1.3713854730529139e-11
ppo,Train-S,18,C100-R000,0.569839365658194,0.5698393656579822,optimal,3.7173731031004385e-11
ppo,Train-S,19,C000-R100,0.46775970301196884,0.46775970301196634,optimal,5.340352726670638e-13
ppo,Train-S,19,C025-R075,0.802695518871604,0.7714635488666709,optimal,4.048405145105663
ppo,Train-S,19,C050-R050,0.928676520012265,0.9222210713813985,optimal,0.6999892792730059
ppo,Train-S,19,C075-R025,0.9655387131211418,0.9655387131211421,optimal,-3.449544827787329e-14
ppo,Train-S,19,C100-R000,0.9982374176928616,0.9982374176928617,optimal,-1.1121833393013031e-14
ppo,Train-S,20,C000-R100,0.25148204586946016,0.2458665801790439,optimal,2.283948345613705
ppo,Train-S,20,C025-R075,0.6703565232525287,0.6641138758995357,optimal,0.9399965246227318
ppo,Train-S,20,C050-R050,0.7995551813445054,0.7995551813445261,optimal,-2.5827045762248425e-12
ppo,Train-S,20,C075-R025,0.8997775906722527,0.8997775906722015,optimal,5.6882147283734255e-12
ppo,Train-S,20,C100-R000,1.0,1.000000000000002,optimal,-1.9984014443252777e-13
ppo,Train-S,21,C000-R100,0.13591220454006744,0.13492069790612962,solver_status_1,
ppo,Train-S,21,C025-R075,0.4420512541968374,0.4556404913434412,solver_status_1,
ppo,Train-S,21,C050-R050,0.660792411385742,0.6604794110337413,solver_status_1,
ppo,Train-S,21,C075-R025,0.7118190450166996,0.7076611089189219,optimal,0.5875603513282919
ppo,Train-S,21,C100-R000,0.6877361892970703,0.6877361892970705,optimal,-3.2286305182221293e-14
ppo,Train-S,22,C000-R100,0.17349965236442724,0.16096079744998673,solver_status_1,
ppo,Train-S,22,C025-R075,0.5488277590575664,0.5185135360767787,solver_status_1,
ppo,Train-S,22,C050-R050,0.7689685632441718,0.7180623626579801,optimal,7.089384325583832
ppo,Train-S,22,C075-R025,0.8594087749504512,0.8594087749502847,optimal,1.9377676671198426e-11
ppo,Train-S,22,C100-R000,0.9185500337912694,0.9185500337912668,optimal,2.9008057929110807e-13
ppo,Train-S,23,C000-R100,0.16109934020896094,0.1666009567571828,solver_status_1,
ppo,Train-S,23,C025-R075,0.39955223480132923,0.4133830344835116,solver_status_1,
ppo,Train-S,23,C050-R050,0.5996015489167394,0.5357746488941038,solver_status_1,
ppo,Train-S,23,C075-R025,0.6355700461876047,0.6342221921358331,optimal,0.2125207961002649
ppo,Train-S,23,C100-R000,0.6413493287298453,0.6413493287298415,optimal,5.885650946577338e-13
ppo,Train-S,24,C000-R100,0.13951789863424233,0.12596505633446398,solver_status_1,
ppo,Train-S,24,C025-R075,0.37071616925209766,0.36112944094819477,solver_status_1,
ppo,Train-S,24,C050-R050,0.5443802201671125,0.4642564668757135,optimal,17.258510975755357
ppo,Train-S,24,C075-R025,0.5477246273689934,0.5477246273689907,optimal,4.86473517157616e-13
ppo,Train-S,24,C100-R000,0.5504732355619886,0.5504732355619886,optimal,0.0
ppo,Train-S,25,C000-R100,0.3047731573207037,0.22657704951008945,solver_status_1,
ppo,Train-S,25,C025-R075,0.6791133397770684,0.6034878338468875,solver_status_1,
ppo,Train-S,25,C050-R050,0.8283130729028385,0.8171535890442219,optimal,1.365653165847226
ppo,Train-S,25,C075-R025,0.9234019611805584,0.9234019610006455,optimal,1.9483699405497357e-08
ppo,Train-S,25,C100-R000,0.9998242120952575,0.9998242120952574,optimal,1.110418222717916e-14
ppo,Train-S,26,C000-R100,0.24457037999959452,0.2866457635263369,solver_status_1,
ppo,Train-S,26,C025-R075,0.6141748007385518,0.5943601343468549,solver_status_1,
ppo,Train-S,26,C050-R050,0.8168760142920185,0.7934308954354268,solver_status_1,
ppo,Train-S,26,C075-R025,0.8657142834362217,0.861140219869371,optimal,0.531163620199345
ppo,Train-S,26,C100-R000,0.9010768916207029,0.9010768916206956,optimal,8.131905313148905e-13
ppo,Train-S,27,C000-R100,0.29901897732877614,0.2888984646146115,solver_status_1,
ppo,Train-S,27,C025-R075,0.7192754894481518,0.6629236352645966,solver_status_1,
ppo,Train-S,27,C050-R050,0.8458212621044673,0.8103443465509471,optimal,4.3780049437649415
ppo,Train-S,27,C075-R025,0.9253548343947052,0.8972747881828909,optimal,3.129481244946206
ppo,Train-S,27,C100-R000,0.9429445087611242,0.9358243111007726,optimal,0.760847690735503
ppo,Train-S,28,C000-R100,0.2112850368039182,0.23329855656606663,solver_status_1,
ppo,Train-S,28,C025-R075,0.5223450590655709,0.520224019535216,solver_status_1,
ppo,Train-S,28,C050-R050,0.6643342377354755,0.6549787375559653,optimal,1.428367005380975
ppo,Train-S,28,C075-R025,0.6835715212487549,0.6835715212487542,optimal,9.74490297018511e-14
