scenario,b_C,b_R,points,maximum_processing_utilization_in_union,time_mean,minimum_cost,risk_at_minimum_cost,minimum_risk,cost_at_minimum_risk,minimum_cost_solution,minimum_risk_solution,vehicle_period_routes_at_minimum_risk,service_visits_at_minimum_risk,visits_by_period_at_minimum_risk,example_route_vehicle,example_route_period,example_route,example_route_mixed,example_return_loads,transport_risk_at_minimum_risk,coload_risk_at_minimum_risk,producer_inventory_risk_at_minimum_risk,facility_inventory_risk_at_minimum_risk
baseline,51700.426665000006,15393.350068342135,49,1.0,1809.9163441000273,34916.597803000026,11309.691628639162,1278.6058279676256,49331.72491999999,7f468db3d4e5b381ce0ffaae12d5809272f831ad732186367cc8d2c0b4f0c1bd,1122263f90ae5d34ff117c54813d40359774206124fd888bf086a9a3556c73c3,24,291,"{""1"": 65, ""2"": 73, ""3"": 73, ""4"": 80}",K1,1,"[""D2"", ""n::G7::S1"", ""n::G10::S1"", ""n::G14::S1"", ""n::G15::S1"", ""n::G16::S1"", ""n::G20::S2"", ""n::G19::S1"", ""n::G1::S1"", ""n::G20::S1"", ""n::G3::S1"", ""n::G5::S1"", ""n::G6::S1"", ""n::G7::S2"", ""n::G15::S2"", ""n::G17::S2"", ""n::G18::S1"", ""n::G8::S2"", ""n::G1::S2"", ""n::G2::S1"", ""n::G8::S1"", ""n::G9::S1"", ""n::G11::S4"", ""n::G13::S4"", ""n::G14::S4"", ""n::G18::S2"", ""n::G19::S4"", ""n::G2::S4"", ""n::G1::S4"", ""n::G6::S4"", ""n::G7::S4"", ""D2""]",True,"{""S1"": 16.779, ""S2"": 7.517, ""S4"": 10.433000000000002}",499.6028287893745,752.1317033449179,22.491376999999996,4.3799188333333365
capacity-70,54207.20426199997,10099.99439118735,37,1.0,1723.4453227000388,36820.16146300001,5640.3565427562235,2061.40470878493,50450.36042799998,95a13c3135287f074caea858964ef1715d6c9f4d5aea03e6f3ff11a0b2424915,9797762c15f20b9f63be60ccfc143f7e2f7523f97c0f4659927c31e955f2e40f,25,296,"{""1"": 72, ""2"": 70, ""3"": 74, ""4"": 80}",K1,1,"[""D1"", ""n::G12::S3"", ""n::G2::S2"", ""n::G3::S3"", ""n::G6::S2"", ""n::G9::S2"", ""n::G10::S3"", ""n::G11::S3"", ""n::G13::S2"", ""n::G2::S3"", ""n::G4::S2"", ""D1""]",True,"{""S2"": 6.5280000000000005, ""S3"": 4.294}",494.65619390323997,1538.59634363169,15.393032999999999,12.759138250000023
capacity-80,53720.242923999984,12160.408486884107,35,1.0,1732.621437533293,36507.659125999984,7363.170315886715,1291.2241644862788,48682.254562,d12c0e33ed07201a75d7fef72ce6574515a4f7d45468660cf9ed329327103838,ba19f8939435ca62848749ed8b8b778d403bffa1148bdb727cc25eaab5759a62,27,286,"{""1"": 66, ""2"": 64, ""3"": 76, ""4"": 80}",K1,1,"[""D1"", ""n::G12::S3"", ""n::G19::S3"", ""n::G10::S3"", ""n::G12::S4"", ""n::G16::S4"", ""n::G17::S4"", ""n::G19::S4"", ""n::G2::S3"", ""n::G3::S4"", ""n::G4::S3"", ""n::G7::S4"", ""n::G9::S4"", ""n::G1::S4"", ""D1""]",True,"{""S3"": 5.299, ""S4"": 10.440000000000001}",456.55919106029427,808.143588959318,22.563506999999998,3.9578774666666687
capacity-120,51700.426665000006,15393.350068342135,59,1.0,1867.28375469998,33926.52017500002,10422.377874122249,1190.4843162782556,53387.92767300005,d78cc2ff202cdbd84023366e692fbf14db13bdca33016f8770970022a4ac6132,5b4aebae36baac8bf9bdef0fb5d4a785ff6f9ca49c40b9bde1791871de098bb1,27,296,"{""1"": 68, ""2"": 77, ""3"": 71, ""4"": 80}",K1,1,"[""D2"", ""n::G7::S2"", ""n::G10::S2"", ""n::G15::S2"", ""n::G17::S2"", ""n::G1::S2"", ""n::G20::S2"", ""n::G3::S2"", ""n::G12::S2"", ""n::G18::S2"", ""n::G8::S2"", ""n::G9::S2"", ""n::G4::S2"", ""n::G11::S4"", ""D2""]",True,"{""S2"": 15.518, ""S4"": 0.676}",517.8236807575498,638.4687403207057,17.024402,17.167493200000013
capacity-130,51700.426665000006,15393.350068342135,52,1.0,1874.4918214333786,32803.56216800003,10789.373156729102,827.3432782037507,48923.412998,5083439960a2ad1e4a42448cededd913a2496aa2b37f7d2d44cba0387910b76c,c63ca1ab04cd55d2470b4dd57537b74098f95ed769187d94f438c0505c377252,24,288,"{""1"": 65, ""2"": 73, ""3"": 70, ""4"": 80}",K3,1,"[""D1"", ""n::G4::S2"", ""n::G2::S4"", ""D1""]",True,"{""S2"": 1.817, ""S4"": 1.144}",472.66778398039594,320.77677307335483,22.863294999999997,11.035426150000005
coload-70,51700.426665000006,11290.543029865012,50,1.0,1785.9336479666333,34916.597803000026,8275.148556294265,1111.1774467803643,47715.853711,7f468db3d4e5b381ce0ffaae12d5809272f831ad732186367cc8d2c0b4f0c1bd,eecad140a5fb28e280f9c152163e0f5a43d7fe79526e5f91f770cdcbb11428e0,24,289,"{""1"": 68, ""2"": 69, ""3"": 72, ""4"": 80}",K2,1,"[""D1"", ""n::G12::S3"", ""n::G18::S3"", ""n::G9::S3"", ""n::G10::S4"", ""n::G12::S4"", ""n::G13::S3"", ""n::G17::S3"", ""n::G7::S4"", ""n::G1::S3"", ""n::G20::S4"", ""n::G2::S3"", ""n::G3::S4"", ""n::G4::S4"", ""n::G8::S4"", ""n::G9::S4"", ""D1""]",True,"{""S3"": 7.397, ""S4"": 9.991}",491.63427657779204,580.9092850359056,23.651692999999998,14.982192166666668
coload-80,51700.426665000006,12658.145376024047,55,1.0,1776.176008166629,34916.597803000026,9286.662913742563,1194.1644874997787,47715.853711,7f468db3d4e5b381ce0ffaae12d5809272f831ad732186367cc8d2c0b4f0c1bd,eecad140a5fb28e280f9c152163e0f5a43d7fe79526e5f91f770cdcbb11428e0,24,289,"{""1"": 68, ""2"": 69, ""3"": 72, ""4"": 80}",K2,1,"[""D1"", ""n::G12::S3"", ""n::G18::S3"", ""n::G9::S3"", ""n::G10::S4"", ""n::G12::S4"", ""n::G13::S3"", ""n::G17::S3"", ""n::G7::S4"", ""n::G1::S3"", ""n::G20::S4"", ""n::G2::S3"", ""n::G3::S4"", ""n::G4::S4"", ""n::G8::S4"", ""n::G9::S4"", ""D1""]",True,"{""S3"": 7.397, ""S4"": 9.991}",491.63427657779204,663.89632575532,23.651692999999998,14.982192166666668
coload-120,51700.426665000006,18128.55476066022,58,1.0,1575.1699285333355,34916.597803000026,13332.720343535788,1721.3265295095773,52098.070403999984,7f468db3d4e5b381ce0ffaae12d5809272f831ad732186367cc8d2c0b4f0c1bd,4bb55f444090fa3199cb062330f8c759e68f86cbc4fe1788cccb3aaa8083cce5,25,290,"{""1"": 65, ""2"": 74, ""3"": 71, ""4"": 80}",K1,1,"[""D2"", ""n::G7::S2"", ""n::G10::S2"", ""n::G14::S3"", ""n::G15::S2"", ""n::G11::S2"", ""n::G6::S4"", ""n::G17::S2"", ""n::G1::S2"", ""n::G5::S3"", ""n::G6::S3"", ""n::G7::S3"", ""n::G9::S2"", ""n::G12::S2"", ""n::G14::S4"", ""n::G7::S4"", ""n::G19::S4"", ""n::G10::S4"", ""n::G20::S3"", ""n::G2::S4"", ""n::G5::S4"", ""D2""]",True,"{""S2"": 9.532000000000002, ""S3"": 5.886, ""S4"": 9.587}",514.1173210088106,1170.9252913341002,19.930832,16.353085166666684
coload-130,51700.426665000006,19496.157106819286,61,1.0,1142.5184881000314,34916.597803000026,14344.234700984081,1725.0052173939284,48614.247071000005,7f468db3d4e5b381ce0ffaae12d5809272f831ad732186367cc8d2c0b4f0c1bd,f78bd0e5239909bbdc213cad1fffd9506cf00a2ae4b4f3a7fdf1bfb76d8addb8,23,289,"{""1"": 62, ""2"": 75, ""3"": 72, ""4"": 80}",K1,1,"[""D2"", ""n::G7::S1"", ""n::G10::S1"", ""n::G11::S1"", ""n::G14::S1"", ""n::G16::S1"", ""n::G17::S1"", ""n::G20::S1"", ""n::G3::S1"", ""n::G5::S1"", ""n::G6::S1"", ""n::G7::S2"", ""n::G10::S2"", ""n::G12::S1"", ""n::G18::S1"", ""n::G1::S2"", ""n::G20::S2"", ""n::G2::S1"", ""n::G3::S2"", ""n::G8::S1"", ""n::G9::S1"", ""D2""]",True,"{""S1"": 18.149, ""S2"": 5.303}",456.5661864708889,1235.8756834230396,23.529510000000005,9.0338375
