archive_id,instance,model,repeat,preference_index,preference,candidate_budget,actual_candidate_attempts,unused_candidate_budget,stop_reason,batches,seconds,final_validation_evaluations,preference_initialization_evaluations
PPO-Test-2-large-r0-B252000,Test-2,large,0,19,"(0.95, 0.050000000000000044)",12000,1710,10290,positive_probability_action_space_exhausted,214,4.508962799998699,1,1
PPO-Test-2-large-r0-B252000,Test-2,large,0,20,"(1.0, 0.0)",12000,1644,10356,positive_probability_action_space_exhausted,206,4.09914380000555,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,0,"(0.0, 1.0)",12000,3821,8179,positive_probability_action_space_exhausted,478,10.580081499996595,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,1,"(0.05, 0.95)",12000,5848,6152,positive_probability_action_space_exhausted,732,16.53456539999752,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,2,"(0.1, 0.9)",12000,7276,4724,positive_probability_action_space_exhausted,910,21.25893470000301,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,3,"(0.15, 0.85)",12000,3733,8267,positive_probability_action_space_exhausted,467,10.897774400000344,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,4,"(0.2, 0.8)",12000,5219,6781,positive_probability_action_space_exhausted,653,14.98207279999042,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,5,"(0.25, 0.75)",12000,4830,7170,positive_probability_action_space_exhausted,604,13.670396600005915,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,6,"(0.3, 0.7)",12000,3091,8909,positive_probability_action_space_exhausted,387,8.61088569999265,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,7,"(0.35, 0.65)",12000,3724,8276,positive_probability_action_space_exhausted,466,10.270761700012372,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,8,"(0.4, 0.6)",12000,3096,8904,positive_probability_action_space_exhausted,388,8.218145200007712,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,9,"(0.45, 0.55)",12000,4847,7153,positive_probability_action_space_exhausted,606,13.251906099991174,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,10,"(0.5, 0.5)",12000,2072,9928,positive_probability_action_space_exhausted,260,5.325478400001884,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,11,"(0.55, 0.44999999999999996)",12000,2372,9628,positive_probability_action_space_exhausted,297,6.12731700000586,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,12,"(0.6, 0.4)",12000,2493,9507,positive_probability_action_space_exhausted,312,6.577020199998515,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,13,"(0.65, 0.35)",12000,2466,9534,positive_probability_action_space_exhausted,309,6.477404200006276,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,14,"(0.7, 0.30000000000000004)",12000,1719,10281,positive_probability_action_space_exhausted,215,4.409190399994259,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,15,"(0.75, 0.25)",12000,2839,9161,positive_probability_action_space_exhausted,355,7.425555699999677,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,16,"(0.8, 0.19999999999999996)",12000,2896,9104,positive_probability_action_space_exhausted,363,7.687975599998026,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,17,"(0.85, 0.15000000000000002)",12000,3204,8796,positive_probability_action_space_exhausted,401,8.376093800005037,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,18,"(0.9, 0.09999999999999998)",12000,2717,9283,positive_probability_action_space_exhausted,340,7.245023800001945,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,19,"(0.95, 0.050000000000000044)",12000,1798,10202,positive_probability_action_space_exhausted,225,4.589518900000257,1,1
PPO-Test-2-small-r1-B252000,Test-2,small,1,20,"(1.0, 0.0)",12000,1804,10196,positive_probability_action_space_exhausted,226,4.6408164000022225,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,0,"(0.0, 1.0)",12000,3498,8502,positive_probability_action_space_exhausted,438,10.113207699992927,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,1,"(0.05, 0.95)",12000,3689,8311,positive_probability_action_space_exhausted,462,10.812059300005785,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,2,"(0.1, 0.9)",12000,3452,8548,positive_probability_action_space_exhausted,432,10.163252400001511,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,3,"(0.15, 0.85)",12000,3816,8184,positive_probability_action_space_exhausted,478,11.317754299991066,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,4,"(0.2, 0.8)",12000,2257,9743,positive_probability_action_space_exhausted,283,6.50094069998886,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,5,"(0.25, 0.75)",12000,2891,9109,positive_probability_action_space_exhausted,362,8.220731699999305,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,6,"(0.3, 0.7)",12000,3682,8318,positive_probability_action_space_exhausted,461,10.403909699991345,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,7,"(0.35, 0.65)",12000,2682,9318,positive_probability_action_space_exhausted,336,7.509386799996719,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,8,"(0.4, 0.6)",12000,4908,7092,positive_probability_action_space_exhausted,614,13.4606238000124,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,9,"(0.45, 0.55)",12000,1533,10467,positive_probability_action_space_exhausted,192,3.8382348000013735,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,10,"(0.5, 0.5)",12000,2175,9825,positive_probability_action_space_exhausted,272,5.773563900002046,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,11,"(0.55, 0.44999999999999996)",12000,1890,10110,positive_probability_action_space_exhausted,237,5.17886549999821,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,12,"(0.6, 0.4)",12000,1978,10022,positive_probability_action_space_exhausted,248,4.970995700001367,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,13,"(0.65, 0.35)",12000,1946,10054,positive_probability_action_space_exhausted,244,4.866514299996197,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,14,"(0.7, 0.30000000000000004)",12000,2053,9947,positive_probability_action_space_exhausted,257,5.181069500002195,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,15,"(0.75, 0.25)",12000,1805,10195,positive_probability_action_space_exhausted,226,4.5785662999987835,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,16,"(0.8, 0.19999999999999996)",12000,1982,10018,positive_probability_action_space_exhausted,248,4.98780909999914,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,17,"(0.85, 0.15000000000000002)",12000,2810,9190,positive_probability_action_space_exhausted,352,7.4079772000113735,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,18,"(0.9, 0.09999999999999998)",12000,1924,10076,positive_probability_action_space_exhausted,241,4.925942299989401,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,19,"(0.95, 0.050000000000000044)",12000,1678,10322,positive_probability_action_space_exhausted,210,4.578655900011654,1,1
PPO-Test-2-large-r1-B252000,Test-2,large,1,20,"(1.0, 0.0)",12000,2190,9810,positive_probability_action_space_exhausted,274,5.790016800005105,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,0,"(0.0, 1.0)",12000,3505,8495,positive_probability_action_space_exhausted,439,9.612179299991112,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,1,"(0.05, 0.95)",12000,3974,8026,positive_probability_action_space_exhausted,497,11.212058600009186,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,2,"(0.1, 0.9)",12000,3984,8016,positive_probability_action_space_exhausted,499,11.511865699998452,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,3,"(0.15, 0.85)",12000,4090,7910,positive_probability_action_space_exhausted,512,11.775151800000458,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,4,"(0.2, 0.8)",12000,5406,6594,positive_probability_action_space_exhausted,676,15.383411799994064,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,5,"(0.25, 0.75)",12000,3048,8952,positive_probability_action_space_exhausted,382,8.537053399995784,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,6,"(0.3, 0.7)",12000,3292,8708,positive_probability_action_space_exhausted,412,9.176596300007077,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,7,"(0.35, 0.65)",12000,3009,8991,positive_probability_action_space_exhausted,377,8.272851100002299,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,8,"(0.4, 0.6)",12000,2766,9234,positive_probability_action_space_exhausted,346,7.371977199989487,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,9,"(0.45, 0.55)",12000,2359,9641,positive_probability_action_space_exhausted,295,6.31638849999581,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,10,"(0.5, 0.5)",12000,2350,9650,positive_probability_action_space_exhausted,294,6.526364999997895,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,11,"(0.55, 0.44999999999999996)",12000,3006,8994,positive_probability_action_space_exhausted,376,7.914921000003233,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,12,"(0.6, 0.4)",12000,3577,8423,positive_probability_action_space_exhausted,448,9.624647300006473,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,13,"(0.65, 0.35)",12000,2023,9977,positive_probability_action_space_exhausted,253,5.007198699997389,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,14,"(0.7, 0.30000000000000004)",12000,2323,9677,positive_probability_action_space_exhausted,291,6.04124320000119,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,15,"(0.75, 0.25)",12000,1766,10234,positive_probability_action_space_exhausted,221,4.331969399994705,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,16,"(0.8, 0.19999999999999996)",12000,2500,9500,positive_probability_action_space_exhausted,313,6.520951300000888,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,17,"(0.85, 0.15000000000000002)",12000,2620,9380,positive_probability_action_space_exhausted,328,6.852912000002107,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,18,"(0.9, 0.09999999999999998)",12000,2804,9196,positive_probability_action_space_exhausted,351,7.366655100006028,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,19,"(0.95, 0.050000000000000044)",12000,3138,8862,positive_probability_action_space_exhausted,393,8.323149399991962,1,1
PPO-Test-2-small-r2-B252000,Test-2,small,2,20,"(1.0, 0.0)",12000,2180,9820,positive_probability_action_space_exhausted,273,5.694900299989968,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,0,"(0.0, 1.0)",12000,4554,7446,positive_probability_action_space_exhausted,570,13.739137199998368,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,1,"(0.05, 0.95)",12000,3354,8646,positive_probability_action_space_exhausted,420,10.27944739999657,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,2,"(0.1, 0.9)",12000,3005,8995,positive_probability_action_space_exhausted,376,9.168607100000372,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,3,"(0.15, 0.85)",12000,2853,9147,positive_probability_action_space_exhausted,357,8.903391799991368,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,4,"(0.2, 0.8)",12000,3926,8074,positive_probability_action_space_exhausted,491,11.856526500007021,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,5,"(0.25, 0.75)",12000,3416,8584,positive_probability_action_space_exhausted,428,10.153469199998653,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,6,"(0.3, 0.7)",12000,3288,8712,positive_probability_action_space_exhausted,412,9.478656999999657,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,7,"(0.35, 0.65)",12000,3213,8787,positive_probability_action_space_exhausted,402,9.543693999992684,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,8,"(0.4, 0.6)",12000,2338,9662,positive_probability_action_space_exhausted,293,6.557657700002892,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,9,"(0.45, 0.55)",12000,1948,10052,positive_probability_action_space_exhausted,244,5.5410764000116615,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,10,"(0.5, 0.5)",12000,2215,9785,positive_probability_action_space_exhausted,277,6.236279199991259,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,11,"(0.55, 0.44999999999999996)",12000,2412,9588,positive_probability_action_space_exhausted,302,6.65119489999779,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,12,"(0.6, 0.4)",12000,2674,9326,positive_probability_action_space_exhausted,335,7.2850961000076495,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,13,"(0.65, 0.35)",12000,2800,9200,positive_probability_action_space_exhausted,351,7.626960599998711,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,14,"(0.7, 0.30000000000000004)",12000,1635,10365,positive_probability_action_space_exhausted,205,4.109344800002873,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,15,"(0.75, 0.25)",12000,3004,8996,positive_probability_action_space_exhausted,376,8.179240199999185,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,16,"(0.8, 0.19999999999999996)",12000,1738,10262,positive_probability_action_space_exhausted,218,4.439949999999953,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,17,"(0.85, 0.15000000000000002)",12000,2247,9753,positive_probability_action_space_exhausted,281,6.28444980000495,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,18,"(0.9, 0.09999999999999998)",12000,2444,9556,positive_probability_action_space_exhausted,306,6.771311499993317,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,19,"(0.95, 0.050000000000000044)",12000,2546,9454,positive_probability_action_space_exhausted,319,6.962218699991354,1,1
PPO-Test-2-large-r2-B252000,Test-2,large,2,20,"(1.0, 0.0)",12000,2029,9971,positive_probability_action_space_exhausted,254,5.663221099996008,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,68.29654080000182,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,69.91316850000294,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,68.39764999999898,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,67.56580339999346,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,67.45024709998688,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,67.32256800000323,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,67.17152329999954,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,68.69830469999579,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,67.47973629999615,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,65.93335069999739,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,66.86918970000988,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,67.0465264999948,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,65.08407960001205,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,65.49798590000137,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,65.8234805999964,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,64.08944760001032,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,64.9843533999956,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,65.67344309999316,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,65.91618709999602,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,66.032984999998,1,1
PPO-Test-3-small-r0-B252000,Test-3,small,0,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,68.63926350000838,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,68.85474320000503,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,68.64789649999875,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,66.85587899999518,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,67.1233607000031,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,65.93476309999824,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,63.75872700000764,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,65.45316089999687,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,66.99720119999256,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,68.04847249999875,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,65.83953990000009,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,66.35843290000048,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,66.94185010000365,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,66.12243600000511,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,13,"(0.65, 0.35)",12000,11120,880,positive_probability_action_space_exhausted,1391,63.837616000004346,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,64.16076959999918,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,66.24099949999072,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,67.1733888000017,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,65.42374250000285,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,67.1027000999893,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,66.19877589998941,1,1
PPO-Test-3-large-r0-B252000,Test-3,large,0,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,70.96273210000072,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,68.89527180000732,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,69.6154275000008,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,68.39201640000101,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,67.20653739999398,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,67.54964290000498,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,66.95725959999254,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,65.54895479998959,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,67.36849609999626,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,66.44216519998736,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,66.86609060000046,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,66.49979810000514,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,67.27557260000322,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,66.51652480001212,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,65.81278540000494,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,65.36051890000817,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,67.13466870000411,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,67.23672230000375,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,66.60738509999646,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,64.82763069999055,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,67.08038710000983,1,1
PPO-Test-3-small-r1-B252000,Test-3,small,1,20,"(1.0, 0.0)",12000,10228,1772,positive_probability_action_space_exhausted,1279,59.44091760000447,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,68.27538629999617,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,68.79009300000325,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,68.05455549999897,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,65.87353769999754,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,67.24601350000012,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,5,"(0.25, 0.75)",12000,10613,1387,positive_probability_action_space_exhausted,1327,61.231137700000545,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,66.91292950000206,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,64.91794730001129,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,8,"(0.4, 0.6)",12000,12000,0,candidate_budget_reached,1500,68.99823769999784,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,9,"(0.45, 0.55)",12000,12000,0,candidate_budget_reached,1500,64.71429740000167,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,10,"(0.5, 0.5)",12000,12000,0,candidate_budget_reached,1500,67.7433597999916,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,11,"(0.55, 0.44999999999999996)",12000,12000,0,candidate_budget_reached,1500,66.67445590000716,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,12,"(0.6, 0.4)",12000,12000,0,candidate_budget_reached,1500,66.85613830000511,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,13,"(0.65, 0.35)",12000,12000,0,candidate_budget_reached,1500,66.4011676999944,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,14,"(0.7, 0.30000000000000004)",12000,12000,0,candidate_budget_reached,1500,64.88390380000055,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,15,"(0.75, 0.25)",12000,12000,0,candidate_budget_reached,1500,66.6495173000003,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,16,"(0.8, 0.19999999999999996)",12000,12000,0,candidate_budget_reached,1500,64.97408889999497,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,17,"(0.85, 0.15000000000000002)",12000,12000,0,candidate_budget_reached,1500,65.78818410000531,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,18,"(0.9, 0.09999999999999998)",12000,12000,0,candidate_budget_reached,1500,64.47713109999313,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,19,"(0.95, 0.050000000000000044)",12000,12000,0,candidate_budget_reached,1500,69.8391968000069,1,1
PPO-Test-3-large-r1-B252000,Test-3,large,1,20,"(1.0, 0.0)",12000,12000,0,candidate_budget_reached,1500,70.02260090000345,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,0,"(0.0, 1.0)",12000,12000,0,candidate_budget_reached,1500,70.62499019999814,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,1,"(0.05, 0.95)",12000,12000,0,candidate_budget_reached,1500,70.50520139999571,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,2,"(0.1, 0.9)",12000,12000,0,candidate_budget_reached,1500,70.82837360000121,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,3,"(0.15, 0.85)",12000,12000,0,candidate_budget_reached,1500,68.31143859999429,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,4,"(0.2, 0.8)",12000,12000,0,candidate_budget_reached,1500,67.66334419998748,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,5,"(0.25, 0.75)",12000,12000,0,candidate_budget_reached,1500,66.72018200000457,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,6,"(0.3, 0.7)",12000,12000,0,candidate_budget_reached,1500,67.13729220000096,1,1
PPO-Test-3-small-r2-B252000,Test-3,small,2,7,"(0.35, 0.65)",12000,12000,0,candidate_budget_reached,1500,65.97620980000647,1,1
