archive_id,instance,model,repeat,preference_index,preference,candidate_budget,actual_candidate_attempts,unused_candidate_budget,stop_reason,batches,seconds,final_validation_evaluations,preference_initialization_evaluations
PPO-Test-2-small-r1-B40320,Test-2,small,1,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,3.599551799998153,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,3.4995598000095924,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,3.5247117999970214,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,3.506448800006183,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,3.425245199992787,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,3.3456278999947244,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,3.4603404000081355,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,3.3246197999978904,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,3.23316010000417,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,3.317627699987497,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,3.329258000012487,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,14,"(0.7, 0.30000000000000004)",1920,1719,201,positive_probability_action_space_exhausted,215,2.9274310000037076,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,3.2966374999959953,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,3.3006271999911405,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,3.3008071999938693,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,3.20230520000041,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,19,"(0.95, 0.050000000000000044)",1920,1798,122,positive_probability_action_space_exhausted,225,3.0055796000087867,1,1
PPO-Test-2-small-r1-B40320,Test-2,small,1,20,"(1.0, 0.0)",1920,1804,116,positive_probability_action_space_exhausted,226,3.0730696999962674,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,3.76295360000222,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,3.8604739000002155,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,3.8168379999988247,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,3.819347900003777,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,3.8017373000038788,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,3.7169506000063848,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,3.611885299993446,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,3.5001276999973925,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,3.4069520000048215,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,9,"(0.45, 0.55)",1920,1533,387,positive_probability_action_space_exhausted,192,2.72121089999564,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,3.577735400001984,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,11,"(0.55, 0.44999999999999996)",1920,1890,30,positive_probability_action_space_exhausted,237,3.410533900008886,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,3.2564210000127787,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,3.290571200006525,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,3.2478312000021106,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,15,"(0.75, 0.25)",1920,1805,115,positive_probability_action_space_exhausted,226,3.232685800001491,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,3.313025799987372,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,3.4440006999939214,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,3.3782260000007227,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,19,"(0.95, 0.050000000000000044)",1920,1678,242,positive_probability_action_space_exhausted,210,3.0408726999885403,1,1
PPO-Test-2-large-r1-B40320,Test-2,large,1,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,3.395835999996052,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,3.467175400000997,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,3.4890744000003906,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,3.6595930000039516,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,3.506364600005327,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,3.4615008999971906,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,3.423681000000215,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,3.4785174999997253,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,3.394119500007946,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,3.437452800004394,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,3.3825808000110555,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,3.387246199999936,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,3.308571999994456,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,3.3742466999974567,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,3.1255597999988822,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,3.3764607000048272,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,15,"(0.75, 0.25)",1920,1766,154,positive_probability_action_space_exhausted,221,3.03231290000258,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,3.2532166999881156,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,3.24273529999482,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,3.216273400001228,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,3.166253699993831,1,1
PPO-Test-2-small-r2-B40320,Test-2,small,2,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,3.2720623000059277,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,3.828015699997195,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,3.7732818000076804,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,3.8814360999967903,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,3.854685700003756,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,3.811233300002641,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,3.6652883000060683,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,3.590077000000747,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,3.7374479999998584,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,3.463309200000367,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,3.516317400004482,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,3.4426098999974784,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,3.3768077000131598,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,3.446560299998964,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,3.558218800011673,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,14,"(0.7, 0.30000000000000004)",1920,1635,285,positive_probability_action_space_exhausted,205,2.8749690000113333,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,3.420192899997346,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,16,"(0.8, 0.19999999999999996)",1920,1738,182,positive_probability_action_space_exhausted,218,2.8710085000057006,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,3.4452561000071,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,3.411703400008264,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,3.382477099992684,1,1
PPO-Test-2-large-r2-B40320,Test-2,large,2,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,3.468141100005596,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,7.528507100010756,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,7.575431399993249,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,7.372348600008991,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,7.423705499997595,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,7.288140300006489,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,7.500767300007283,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,7.150359399995068,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,7.43459430000803,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,7.494397200003732,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,7.061817499998142,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,6.933201899999403,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,6.980473400006304,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,6.896741099990322,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,7.023203899996588,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,6.935295100003714,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,6.855730199997197,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,6.782819100000779,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,6.8900733000045875,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,6.7418533000018215,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,6.61517950000416,1,1
PPO-Test-3-small-r0-B40320,Test-3,small,0,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,6.7847317999985535,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,7.3200820999918506,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,7.136170500001754,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,6.946175700009917,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,6.896651000002748,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,6.963343900002656,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,7.007449700002326,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,6.893701900000451,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,6.763542399989092,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,7.063666000001831,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,6.816119700000854,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,6.664174599995022,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,6.765279299987014,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,6.593371200011461,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,6.813914199999999,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,6.872252200002549,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,6.601224199999706,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,6.747763999999734,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,6.708151600003475,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,6.89786450000247,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,6.841557000007015,1,1
PPO-Test-3-large-r0-B40320,Test-3,large,0,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,7.015619199999492,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,7.443703400000231,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,7.3768808000022545,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,7.244056499999715,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,7.550300799994147,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,7.455420700003742,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,7.480764599997201,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,7.228853900000104,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,7.3979713000007905,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,7.216845499991905,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,7.109569799999008,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,6.924493300000904,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,7.058120999994571,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,6.912256900002831,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,7.039181200001622,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,6.853257800001302,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,6.805165700003272,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,6.734135799997603,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,6.818705600002431,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,6.86579540000821,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,6.7754762999975355,1,1
PPO-Test-3-small-r1-B40320,Test-3,small,1,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,6.636919399999897,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,7.350004699997953,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,7.263982799995574,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,7.124699699998018,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,7.16187440000067,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,6.7907119000010425,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,6.883985099993879,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,7.02974520000862,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,6.8431367999874055,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,6.745318799992674,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,6.639614100000472,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,6.721526299996185,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,6.794083799992222,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,6.732118599989917,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,6.736900899995817,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,6.737880000000587,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,6.612797500012675,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,6.68113739999535,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,6.628008100000443,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,6.786390200009919,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,7.017072200003895,1,1
PPO-Test-3-large-r1-B40320,Test-3,large,1,20,"(1.0, 0.0)",1920,1920,0,candidate_budget_reached,240,6.9061537999950815,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,0,"(0.0, 1.0)",1920,1920,0,candidate_budget_reached,240,7.622887100005755,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,1,"(0.05, 0.95)",1920,1920,0,candidate_budget_reached,240,7.651252899988322,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,2,"(0.1, 0.9)",1920,1920,0,candidate_budget_reached,240,7.570267899995088,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,3,"(0.15, 0.85)",1920,1920,0,candidate_budget_reached,240,7.4359401000110665,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,4,"(0.2, 0.8)",1920,1920,0,candidate_budget_reached,240,7.462132599990582,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,5,"(0.25, 0.75)",1920,1920,0,candidate_budget_reached,240,7.216968699998688,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,6,"(0.3, 0.7)",1920,1920,0,candidate_budget_reached,240,7.282463899988215,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,7,"(0.35, 0.65)",1920,1920,0,candidate_budget_reached,240,6.951581800007261,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,8,"(0.4, 0.6)",1920,1920,0,candidate_budget_reached,240,7.369593199997325,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,9,"(0.45, 0.55)",1920,1920,0,candidate_budget_reached,240,6.896865999995498,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,10,"(0.5, 0.5)",1920,1920,0,candidate_budget_reached,240,6.898188300008769,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,11,"(0.55, 0.44999999999999996)",1920,1920,0,candidate_budget_reached,240,6.952081100011128,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,12,"(0.6, 0.4)",1920,1920,0,candidate_budget_reached,240,6.825267999985954,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,13,"(0.65, 0.35)",1920,1920,0,candidate_budget_reached,240,6.869991900006426,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,14,"(0.7, 0.30000000000000004)",1920,1920,0,candidate_budget_reached,240,6.993736099990201,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,15,"(0.75, 0.25)",1920,1920,0,candidate_budget_reached,240,7.146585700000287,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,16,"(0.8, 0.19999999999999996)",1920,1920,0,candidate_budget_reached,240,6.8626024999975925,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,17,"(0.85, 0.15000000000000002)",1920,1920,0,candidate_budget_reached,240,7.0819363000046,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,18,"(0.9, 0.09999999999999998)",1920,1920,0,candidate_budget_reached,240,6.811202400000184,1,1
PPO-Test-3-small-r2-B40320,Test-3,small,2,19,"(0.95, 0.050000000000000044)",1920,1920,0,candidate_budget_reached,240,6.957534100001794,1,1
